Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	branch_rates[121]	branch_rates[122]	branch_rates[123]	branch_rates[124]	branch_rates[125]	branch_rates[126]	branch_rates[127]	branch_rates[128]	branch_rates[129]	branch_rates[130]	branch_rates[131]	branch_rates[132]	branch_rates[133]	branch_rates[134]	branch_rates[135]	branch_rates[136]	branch_rates[137]	branch_rates[138]	branch_rates[139]	branch_rates[140]	branch_rates[141]	branch_rates[142]	branch_rates[143]	branch_rates[144]	branch_rates[145]	branch_rates[146]	branch_rates[147]	branch_rates[148]	branch_rates[149]	branch_rates[150]	branch_rates[151]	branch_rates[152]	branch_rates[153]	branch_rates[154]	branch_rates[155]	branch_rates[156]	branch_rates[157]	branch_rates[158]	branch_rates[159]	branch_rates[160]	branch_rates[161]	branch_rates[162]	branch_rates[163]	branch_rates[164]	branch_rates[165]	branch_rates[166]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
6900	-16898.1	-16849.8	-48.2854	0.2002742	0.0519234	0.0136479	0.0414673	0.00550271	0.0378413	0.0160239	0.00121037	0.00772223	0.0284667	0.0431538	0.0509565	0.21278	0.0195183	0.0160883	0.0290887	0.0135118	0.104637	0.0061798	0.00581238	0.215154	0.188622	0.518623	0.0350007	0.0998997	0.0174134	0.0193071	0.00372559	0.0597035	0.0333425	0.00462034	0.00455917	0.0306475	0.0306567	0.00985655	0.035089	0.284242	0.035318	0.0764645	0.0118483	0.0617178	0.359476	0.0635004	0.00821765	0.0066127	0.323455	0.016485	0.0355055	0.0319952	0.00546275	0.0729963	0.0290324	0.0027685	0.0632776	0.0851829	0.0457633	0.0541903	0.0192063	0.120293	0.158052	0.00994945	0.00302534	0.027785	0.051631	0.00322276	0.0651532	0.0419376	0.128905	0.025414	0.153486	0.0494848	0.0155825	0.0812281	0.0205251	0.539041	0.104721	0.0813126	0.00829557	0.123903	0.134553	0.853401	0.0564819	0.021034	0.210096	0.00336821	0.0744147	0.626276	0.0180448	0.0253997	0.342243	0.0195723	0.0215301	0.0131069	0.00434279	1.09536	0.276579	0.00255575	0.0278133	0.0799699	0.0394483	0.0045242	0.0223403	0.00272684	0.0517375	0.0210776	0.00286119	0.213503	0.0659881	0.0181309	0.0743836	0.00479626	0.422536	0.366907	0.138231	0.250972	0.179598	0.00194842	0.465398	0.00903852	0.256069	0.312055	0.0120233	0.180568	0.0215629	0.00753373	0.014382	0.106354	0.0131066	0.21162	0.0460017	0.32753	0.0948467	0.126602	0.0658462	0.0306393	0.289664	0.0734594	0.000961162	0.0385021	0.00584726	0.015172	0.0218855	0.151565	0.0720598	0.564318	0.121183	0.00957919	0.00438132	0.101246	0.0390218	0.0257445	0.0196622	0.236323	0.193573	0.0595349	0.0747196	0.0201187	0.011816	0.029681	0.0106331	0.0269255	0.00764642	0.274833	0.312986	0.00318769	0.00697393	0.0641438	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.09936024	0.240502	0.221357	0.269854	0.268287	2.00186	0.6648405	0.1052716	-3.496073	1.577885	2.489722
6910	-16848.1	-16849.4	1.29284	0.2002742	0.061697	0.0102977	0.0312882	0.00415194	0.0285523	0.0120904	0.000913257	0.00582663	0.0214789	0.0325607	0.0384481	0.160548	0.0147271	0.012139	0.0219482	0.010195	0.0789513	0.00466283	0.0043856	0.162339	0.14232	0.391315	0.0264089	0.075377	0.0131389	0.0145677	0.00281106	0.0450479	0.0251578	0.00348617	0.00344002	0.0231244	0.0231313	0.00743703	0.0264756	0.214468	0.0266483	0.0576945	0.00893985	0.0465677	0.271234	0.0479128	0.00620044	0.00498946	0.244055	0.0124384	0.0267898	0.0241412	0.00412179	0.0550777	0.0219057	0.00208891	0.0477447	0.0642727	0.0345296	0.040888	0.0144917	0.0907643	0.119255	0.00750713	0.0022827	0.0209645	0.0389569	0.00243166	0.0491598	0.031643	0.0972623	0.0191755	0.115809	0.0373376	0.0117574	0.0612888	0.0154868	0.40672	0.0790144	0.0613525	0.00625923	0.093488	0.101524	0.643914	0.0426171	0.0158707	0.158523	0.0025414	0.0561479	0.472542	0.0136153	0.0191647	0.258231	0.0147678	0.0162451	0.00988949	0.00327675	0.826482	0.208686	0.00192838	0.0209859	0.0603394	0.0297648	0.00341363	0.0168564	0.00205747	0.0390373	0.0159036	0.00215884	0.161094	0.0497898	0.0136803	0.0561244	0.00361891	0.318815	0.276841	0.104299	0.189365	0.135511	0.00147013	0.351155	0.0068198	0.193211	0.235454	0.0090719	0.136243	0.0162698	0.0056844	0.0108516	0.0802471	0.0098893	0.159673	0.0347095	0.24713	0.0715643	0.0955244	0.0496827	0.0231181	0.218559	0.0554271	0.000725222	0.0290509	0.00441192	0.0114477	0.0165132	0.11436	0.054371	0.425793	0.0914359	0.00722775	0.00330582	0.0763925	0.029443	0.0194249	0.0148356	0.178312	0.146056	0.0449207	0.056378	0.0151801	0.00891546	0.0223951	0.00802294	0.020316	0.00576943	0.207369	0.236157	0.010253	0.00526201	0.057028	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.07520486	0.240502	0.221357	0.269854	0.268287	2.000978	0.6648405	0.08825836	-3.513401	1.473713	2.171829
6920	-16859	-16849.6	-9.36532	0.2002742	0.065777	0.0102977	0.0312882	0.00415194	0.0285523	0.0120904	0.000913257	0.00582663	0.0214789	0.0325607	0.0384481	0.160548	0.0147271	0.012139	0.0219482	0.010195	0.0789513	0.00466283	0.0043856	0.162339	0.14232	0.391315	0.0264089	0.075377	0.0131389	0.0151348	0.00281106	0.0450479	0.0251578	0.00348617	0.00344002	0.0231244	0.0231313	0.00743703	0.0264756	0.214468	0.0266483	0.0576945	0.00893985	0.0465677	0.271234	0.0479128	0.00620044	0.00498946	0.244055	0.0124384	0.0267898	0.0241412	0.00412179	0.0550777	0.0219057	0.00208891	0.0477447	0.0642727	0.0345296	0.040888	0.0144917	0.0907643	0.119255	0.00750713	0.0162003	0.0209645	0.0389569	0.00243166	0.0491598	0.031643	0.0972623	0.0191755	0.0304046	0.0373376	0.0117574	0.0612888	0.0154868	0.40672	0.0790144	0.0613525	0.00625923	0.093488	0.101524	0.643914	0.0426171	0.0158707	0.158523	0.0025414	0.0561479	0.472542	0.0136153	0.0191647	0.258231	0.0147678	0.0162451	0.00988949	0.00327675	0.826482	0.208686	0.00192838	0.0209859	0.0603394	0.0297648	0.00341363	0.0168564	0.000827288	0.0390373	0.0159036	0.00215884	0.161094	0.0497898	0.0136803	0.0561244	0.296807	0.318815	0.276841	0.104299	0.189365	0.135511	0.00147013	0.351155	0.0068198	0.193211	0.235454	0.0090719	0.136243	0.0162698	0.0056844	0.0108516	0.0802471	0.0098893	0.159673	0.0347095	0.24713	0.0715643	0.0955244	0.0496827	0.0231181	0.218559	0.0554271	0.000725222	0.150969	0.00441192	0.0114477	0.0165132	0.11436	0.054371	0.425793	0.0914359	0.00722775	0.00330582	0.0763925	0.029443	0.0194249	0.0148356	0.178312	0.146056	0.0449207	0.056378	0.0151801	0.00891546	0.0223951	0.00802294	0.020316	0.00576943	0.207369	0.236157	0.116167	0.00526201	0.0550116	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.07792133	0.240502	0.221357	0.269854	0.268287	1.999984	0.6648405	0.124443	-3.431591	1.641757	2.695367
6930	-16818.5	-16850.3	31.7672	0.2002742	0.0651191	0.00814817	0.0247571	0.00328527	0.0225923	0.00956669	0.000722624	0.00461038	0.0169954	0.025764	0.0304224	0.127035	0.011653	0.00960514	0.0173667	0.0080669	0.062471	0.00368951	0.00347015	0.128453	0.112612	0.309632	0.0208963	0.0596428	0.0103963	0.0119755	0.00222428	0.0356446	0.0199064	0.00275847	0.00272195	0.0182974	0.0183028	0.00588462	0.0209491	0.1697	0.0210858	0.0456514	0.00707375	0.0368472	0.214617	0.0379115	0.00490616	0.00394796	0.193111	0.00984199	0.0211977	0.019102	0.00326141	0.0435808	0.0173331	0.00165287	0.0377785	0.0508565	0.0273219	0.030886	0.0114667	0.0718182	0.0943615	0.00594009	0.0128187	0.0165884	0.0308251	0.00192407	0.0388982	0.0250379	0.0769598	0.0151728	0.0240579	0.0295437	0.00930316	0.0484954	0.0122541	0.321822	0.062521	0.0485458	0.00495268	0.0739734	0.0803316	0.509503	0.0337212	0.0125579	0.125433	0.00201091	0.0444276	0.373903	0.0107733	0.0151643	0.204328	0.0116852	0.0128541	0.00782516	0.00259276	0.653962	0.165125	0.00152585	0.0166053	0.0477442	0.0235517	0.00270107	0.0133378	0.0524058	0.0308887	0.0125839	0.00170821	0.127467	0.0393967	0.0108247	0.044409	0.234852	0.252265	0.219053	0.0825278	0.149837	0.107225	0.00116326	0.277855	0.00539624	0.15288	0.186305	0.00717824	0.107804	0.0128736	0.00449784	0.00858641	0.0634964	0.00782501	0.126343	0.0274642	0.195544	0.056626	0.0755847	0.0393119	0.0182925	0.172937	0.0438573	0.00057384	0.119456	0.00349097	0.00905808	0.0130662	0.0904883	0.0430216	0.336913	0.0723496	0.00571903	0.00261577	0.0604464	0.0232971	0.0153702	0.0117388	0.141091	0.115568	0.035544	0.0446096	0.0120114	0.00705445	0.0177203	0.00634824	0.0160752	0.00456512	0.164083	0.186861	0.0262376	0.00416362	0.0510029	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.06168707	0.240502	0.221357	0.269854	0.268287	1.999888	0.6648405	0.07013984	-3.73014	1.464839	2.145752
6940	-16810.9	-16850.8	39.8565	0.2002742	0.0490267	0.00733203	0.0222773	0.00295621	0.0203294	0.00860846	0.000650243	0.00414859	0.618321	0.0231834	0.0273752	0.114311	0.0104858	0.00864306	0.0156272	0.0138958	0.0562137	0.0483807	0.00312257	0.115586	0.101333	0.278618	0.0188033	0.0536688	0.00935496	0.010776	0.00200149	0.0146296	0.0179125	0.0164562	0.00244931	0.0164647	0.0164696	0.0052952	0.0188507	0.152702	0.0189738	0.0410788	0.00636522	0.0331564	0.19312	0.0341141	0.00441474	0.00355252	0.173769	0.00885619	0.0190745	0.0171887	0.00293473	0.0392156	0.015597	0.00148731	0.0339944	0.00554387	0.0245853	0.0277924	0.0103181	0.0646246	0.08491	0.00534511	0.0115347	0.0149269	0.0277375	0.00173135	0.035002	0.02253	0.0692512	0.0136531	0.0216482	0.0265845	0.00837133	0.0436379	0.0110267	0.289587	0.0562587	0.0436833	0.0044566	0.066564	0.0722853	0.45847	0.0303436	0.0113001	0.112869	0.00180949	0.0399776	0.336452	0.00969417	0.0136454	0.183862	0.0105148	0.0115666	0.00704136	0.00233306	0.588459	0.148585	0.00137302	0.014942	0.042962	0.0211927	0.00243052	0.0120018	0.0471567	0.0277948	0.0113234	0.00153711	0.114699	0.0354506	0.00974043	0.0399609	0.211328	0.226998	0.197112	0.0742615	0.134829	0.0964848	0.00104674	0.250024	0.00485573	0.137567	0.167644	0.00645924	0.097006	0.0115842	0.00404732	0.00772637	0.0571364	0.00704123	0.113688	0.0247133	0.175958	0.0509542	0.0680139	0.0353743	0.0164602	0.155615	0.0394644	0.000516362	0.107491	0.00314131	0.0081508	0.0117575	0.0814247	0.0387125	0.303167	0.0651028	0.00514619	0.00502185	0.0543919	0.0209636	0.0138306	0.010563	0.126959	0.103992	0.0319838	0.0401414	0.0108083	0.00634785	0.0159454	0.00571238	0.0144651	0.00410786	0.147648	0.168145	0.13469	0.00374658	0.0542249	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.059867	0.240502	0.221357	0.269854	0.268287	2.000227	0.6648405	0.06398581	-3.810865	1.457238	2.123541
6950	-16817.2	-16849.1	31.9705	0.2002742	0.0615246	0.00764562	0.0232301	0.00308264	0.0211989	0.00897664	0.000678054	0.00432602	0.644766	0.0241749	0.0285461	0.0520787	0.0109342	0.00901272	0.0162956	0.0144902	0.058618	0.0504499	0.00325612	0.12053	0.105667	0.290535	0.0196075	0.0559642	0.00975507	0.0112369	0.00208709	0.0152553	0.0186786	0.0171601	0.00255407	0.0171689	0.017174	0.00552168	0.019657	0.159234	0.0197853	0.0428357	0.00663746	0.0345745	0.20138	0.0355732	0.00460356	0.00370446	0.181201	0.00923496	0.0198903	0.0179239	0.00306025	0.0408928	0.016264	0.00155092	0.0354484	0.00578098	0.0256368	0.0289811	0.0107594	0.0673886	0.0885416	0.00557372	0.012028	0.0155653	0.0289239	0.0018054	0.0364991	0.0234936	0.0722131	0.014237	0.0225741	0.0277215	0.00872937	0.0455043	0.0114983	0.301973	0.0586648	0.0455516	0.00464721	0.0694109	0.446052	0.478079	0.0316414	0.0117834	0.117697	0.00188688	0.0416874	0.350842	0.0101088	0.014229	0.191726	0.0109645	0.0120613	0.00734252	0.00243285	0.613627	0.15494	0.00454108	0.0155811	0.0447995	0.0220991	0.00253447	0.0125151	0.0491736	0.0289835	0.0118077	0.00160285	0.119605	0.0369668	0.010157	0.04167	0.220367	0.236706	0.205543	0.0774377	0.140596	0.100611	0.00109151	0.260718	0.00506341	0.143451	0.174814	0.0067355	0.101155	0.0120796	0.00422042	0.00805683	0.0595801	0.00734239	0.11855	0.0257703	0.183484	0.0531335	0.0709228	0.0368873	0.0171642	0.162271	0.0411523	0.000538447	0.112088	0.00327566	0.00849941	0.0122603	0.0849072	0.0403682	0.316133	0.0678873	0.0053663	0.00523663	0.0567182	0.0218602	0.0144222	0.0110148	0.132389	0.10844	0.0333517	0.0418582	0.0112706	0.00661935	0.0166274	0.00595669	0.0150837	0.00428356	0.153963	0.175336	0.0562312	0.00390682	0.0582007	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.06384017	0.240502	0.221357	0.269854	0.268287	1.999789	0.6648405	0.06297347	-3.776245	1.422113	2.022406
6960	-16842	-16852.4	10.3077	0.2002742	0.050618	0.00847116	0.0257385	0.0034155	0.0234878	0.00994591	0.000751268	0.00479313	0.071476	0.0267853	0.0316284	0.057702	0.0121149	0.00998589	0.059028	0.0160548	0.0649473	0.0558974	0.00360771	0.133544	0.117076	0.321906	0.0217247	0.062007	0.0108084	0.0124502	0.00231245	0.0169026	0.0206954	0.019013	0.00282985	0.0190227	0.0190284	0.00611789	0.0217795	0.176427	0.0219216	0.047461	0.00735415	0.0383078	0.223124	0.0394143	0.00510064	0.00410445	0.200766	0.0102321	0.022038	0.0198592	0.00339069	0.0453083	0.0180202	0.00171839	0.039276	0.0064052	0.028405	0.0321103	0.0119212	0.074665	0.098102	0.00617555	0.0133268	0.017246	0.032047	0.583034	0.0404401	0.0260303	0.0800104	0.0157743	0.0250116	0.0307148	0.00967194	0.0122402	0.0127398	0.334579	0.0649993	0.0504701	0.005149	0.0769056	0.494215	0.536762	0.0634507	0.0130557	0.130405	0.00209062	0.0461887	0.388725	0.0112003	0.0157654	0.212428	0.0121484	0.0133636	0.00813534	0.00269554	0.679885	0.17167	0.00503141	0.0172635	0.0496368	0.0244853	0.00280814	0.0138665	0.0544832	0.0321131	0.0130827	0.00312279	0.13252	0.0409583	0.0112537	0.0461694	0.244161	0.262265	0.227737	0.0857991	0.155777	0.111475	0.00120937	0.288869	0.00561014	0.15894	0.19369	0.00746278	0.112077	0.0133839	0.00467613	0.00892678	0.0660133	0.00813519	0.131351	0.0285529	0.203296	0.0588707	0.0785808	0.0408702	0.0190176	0.179792	0.0455957	0.000596586	0.124191	0.00362935	0.00941714	0.0135842	0.0940752	0.044727	0.350268	0.0752175	0.00594573	0.00580206	0.0628424	0.0242206	0.0159794	0.0122042	0.146684	0.120149	0.0369529	0.0463779	0.0124875	0.00733409	0.0184228	0.00659988	0.0167124	0.00474608	0.170587	0.194268	0.0051371	0.00432867	0.0855929	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.07027626	0.240502	0.221357	0.269854	0.268287	2.001848	0.6648405	0.1056736	-3.545683	1.611386	2.596565
6970	-16890.9	-16850.9	-40.0142	0.2002742	0.0668167	0.0111958	0.0340167	0.4187	0.0310422	0.0131448	0.000992899	0.00633475	0.0944649	0.0354002	0.041801	0.0762607	0.0160114	0.0131977	0.0780132	0.0212185	0.0858364	0.0738757	0.00476805	0.176497	0.154731	0.425441	0.028712	0.0819504	0.0142847	0.0164546	0.0030562	0.022339	0.0273517	0.0251281	0.00374001	0.025141	0.0251485	0.00808559	0.0287844	0.233171	0.0289723	0.0627259	0.00971947	0.0506288	0.294888	0.0520911	0.00674116	0.00542457	0.265339	0.0135231	0.0291261	0.0262465	0.00448124	0.0598809	0.023816	0.00227107	0.0519083	0.0084653	0.0375409	0.042438	0.0157555	0.0986796	0.129655	0.0081618	0.0176131	0.0227928	0.0423543	0.770556	0.0534469	0.0344025	0.105744	0.0208478	0.0330561	0.0405937	0.0127827	0.016177	0.0168373	0.442189	0.085905	0.0667029	0.00680508	0.101641	0.65317	0.709401	0.0838584	0.0172548	0.172348	0.00276303	0.0610444	0.513751	0.0148027	0.020836	0.280751	0.0160557	0.0176617	0.0107519	0.00356251	0.898557	0.226885	0.00664966	0.022816	0.0656015	0.0323605	0.125567	0.0183264	0.0720067	0.0424417	0.0172905	0.00412717	0.175142	0.0541318	0.0148733	0.0610189	0.322691	0.346618	0.300984	0.113395	0.205879	0.147329	0.00159834	0.381778	0.00741454	0.21006	0.255987	0.00986304	0.148125	0.0176886	0.00618012	0.0117979	0.0872453	0.0107517	0.173597	0.0377364	0.268682	0.0778053	0.103855	0.0540154	0.0251342	0.237619	0.0602607	0.000788467	0.164135	0.00479667	0.012446	0.0179532	0.124333	0.0591126	0.462925	0.0994098	0.00785806	0.00766819	0.0830545	0.0320107	0.0211189	0.0161294	0.193862	0.158793	0.0488381	0.0612945	0.0165039	0.00969295	0.0243481	0.0087226	0.0220877	0.00627257	0.225453	0.256751	0.0663944	0.0057209	0.0723465	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.09622139	0.240502	0.221357	0.269854	0.268287	2.000142	0.6648405	0.1010172	-3.300522	1.4199	2.016115
6980	-16854.5	-16849.7	-4.82015	0.2002742	0.0560096	0.00896016	0.0272242	0.0597778	0.0248437	0.01052	0.000794635	0.00506981	0.0756019	0.0283314	0.0334541	0.0610328	0.0128142	0.0105623	0.0624353	0.0169815	0.0686964	0.059124	0.00381596	0.141253	0.123834	0.340488	0.0229787	0.0655863	0.0114323	0.0131689	0.00244593	0.0178783	0.0218901	0.0201105	0.0029932	0.0201208	0.0201268	0.00647104	0.0230367	0.186611	0.023187	0.0502006	0.00777866	0.0405191	0.236004	0.0416894	0.00539507	0.00434138	0.212355	0.0108228	0.0233101	0.0210056	0.00358641	0.0479237	0.0190604	0.00181758	0.0415432	0.00677493	0.0300446	0.0339639	0.0126094	0.078975	0.103765	0.00653203	0.0140961	0.0182415	0.0338969	0.616689	0.0427745	0.0275329	0.084629	0.0166848	0.0264553	0.0324878	0.0102302	0.0129468	0.0134752	0.353892	0.0687513	0.0533835	0.00544623	0.081345	0.522743	0.567746	0.0671133	0.0138093	0.137933	0.00288654	0.0488549	0.411164	0.0118468	0.0166754	0.22469	0.0128496	0.014135	0.00860495	0.00285114	0.719131	0.18158	0.00532184	0.01826	0.052502	0.0258987	0.100493	0.0146669	0.0576282	0.0339668	0.0138379	0.00330305	0.140169	0.0433226	0.0119034	0.0488345	0.258255	0.277404	0.240882	0.0907518	0.164769	0.11791	0.00127918	0.305544	0.00593398	0.168115	0.204871	0.00789356	0.118547	0.0141565	0.00494606	0.00944207	0.0698239	0.00860479	0.138933	0.0302011	0.215031	0.0622689	0.0831168	0.0432295	0.0201154	0.190171	0.0482277	0.000631024	0.13136	0.00383886	0.00996074	0.0143683	0.0995057	0.0473088	0.370487	0.0795594	0.00628894	0.00613699	0.06647	0.0256187	0.0169018	0.0129087	0.155151	0.127085	0.039086	0.0490551	0.0132084	0.00775744	0.0194862	0.00698085	0.0176772	0.00502004	0.180434	0.205482	0.138266	0.00457854	0.048097	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.07582224	0.240502	0.221357	0.269854	0.268287	2.001158	0.6648405	0.08932955	-3.646491	1.569119	2.462135
6990	-16877.5	-16849.7	-27.7521	0.2002742	0.0656357	0.0114396	0.0347575	0.0763193	0.0317183	0.0134311	0.00101452	0.0064727	0.0965221	0.0361712	0.0427113	0.0779215	0.0163601	0.0134851	0.0797121	0.0216805	0.0877057	0.0754845	0.00487189	0.18034	0.158101	0.434706	0.0293372	0.083735	0.0145958	0.016813	0.00312276	0.0228254	0.0279474	0.0256753	0.00382146	0.0256885	0.0256961	0.00826167	0.0294113	0.238249	0.0296032	0.0640919	0.00993113	0.0517313	0.30131	0.0532255	0.00688797	0.300799	0.271117	0.0138176	0.0297604	0.0268181	0.00457883	0.0611849	0.0243347	0.00232053	0.0530388	0.00864966	0.00636061	0.0433622	0.0160986	0.100829	0.132478	0.00833954	0.0179967	0.0232892	0.0432766	0.787336	0.0546108	0.0351517	0.108047	0.0213018	0.0337759	0.0115373	0.0130611	0.0165293	0.017204	0.451819	0.0877758	0.0681555	0.00695328	0.103854	0.0541063	0.0278767	0.0856846	0.0176306	0.176101	0.00368529	0.0623738	0.524939	0.015125	0.0212898	0.286865	0.0164053	0.0180464	0.0109861	0.00364009	0.918125	0.231826	0.00679447	0.0233129	0.0670301	0.0330653	0.128301	0.0187255	0.0735748	0.0433659	0.0176671	0.00421705	0.178956	0.0553106	0.0151972	0.0623477	0.329718	0.354166	0.040205	0.115864	0.210363	0.150537	0.00163314	0.390092	0.00757601	0.214635	0.261562	0.0100778	0.151351	0.0180738	0.00631471	0.0120548	0.0891452	0.0109859	0.177378	0.0385582	0.274533	0.0794997	0.106117	0.0551917	0.0256816	0.242794	0.0615731	0.000805638	0.167709	0.00490113	0.012717	0.0183442	0.12704	0.0603999	0.473006	0.101575	0.00802919	0.00783518	0.0848632	0.0327078	0.0215788	0.0164807	0.198084	0.162251	0.0499017	0.0626294	0.0168633	0.00990404	0.0248783	0.00891256	0.0225687	0.00640916	0.230363	0.262342	0.0175994	0.00584549	0.0573502	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.08768815	0.240502	0.221357	0.269854	0.268287	2.000496	0.6648405	0.09480522	-3.272454	1.353901	1.833047
7000	-16903	-16849.4	-53.5413	0.2002742	0.0628282	0.0134999	0.0410177	0.0900651	0.037431	0.0158501	0.00119725	0.0076385	0.113907	0.0426859	0.050404	0.0919559	0.0193067	0.0159139	0.094069	0.0255854	0.103502	0.08908	0.0721706	0.212821	0.186577	0.513	0.0346212	0.0988165	0.0172246	0.0198411	0.0036852	0.0269365	0.032981	0.0302997	0.00450974	0.0303152	0.0303243	0.00974968	0.0347085	0.28116	0.034935	0.0756354	0.0117198	0.0610486	0.0171258	0.0628119	0.00812855	0.354976	0.319948	0.0163063	0.0351205	0.0316483	0.00322857	0.0722049	0.0287176	0.00273848	0.0625916	0.0102075	0.00750622	0.0511721	0.0189981	0.118989	0.156339	0.00984157	0.021238	0.0274838	0.0510712	0.929143	0.0644467	0.0414829	0.127507	0.0251384	0.0398593	0.0136153	0.0154135	0.0195064	0.0203026	0.533196	0.103585	0.080431	0.00820563	0.122559	0.0638514	0.0328976	0.101117	0.020806	0.207818	0.00434905	0.0736078	0.619485	0.0178492	0.0251243	0.338532	0.0193601	0.0212967	0.0129648	0.0042957	1.08349	0.27358	0.00801822	0.0275117	0.0791029	0.0390206	0.151409	0.0220981	0.0868263	0.0511765	0.0208491	0.00497658	0.211188	0.0652726	0.0159997	0.0735771	0.389103	0.417955	0.0474463	0.136732	0.248251	0.177651	0.00192729	0.460352	0.00894052	0.253293	0.308672	0.0118929	0.17861	0.0213291	0.00745204	0.014226	0.105201	0.0129645	0.209325	0.0455029	0.323979	0.0938183	0.125229	0.0651322	0.0303071	0.286523	0.072663	0.000950741	0.197915	0.00578386	0.0150075	0.0216482	0.149922	0.0712785	0.558199	0.119869	0.00947532	0.00924637	0.100148	0.0385988	0.0254654	0.019449	0.233761	0.191474	0.0588894	0.0739095	0.0199005	0.0116879	0.0293592	0.0105178	0.0266335	0.00756352	0.271853	0.309593	0.0270094	0.00689831	0.056164	0.1331504	0.3351595	0.0671238	0.109817	0.195188	0.109241	0.146172	0.338736	0.100846	0.1016982	0.240502	0.221357	0.269854	0.268287	1.99976	0.6648405	0.1175136	-3.20258	1.456969	2.122759
