Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
8420	-14494.2	-14429.2	-64.9225	0.1340699	0.0102646	0.10803	0.0254855	0.157581	0.0259	0.171754	0.197356	0.102813	0.210484	0.0798038	0.124294	0.0907892	1.42025	0.045561	0.0695255	0.243015	0.0481036	0.0656686	0.162863	0.0791746	0.215566	0.0768763	0.117371	0.0503686	0.152373	0.228239	0.032623	0.0739004	0.0543805	0.0493065	0.0538849	0.0334656	0.103553	0.122454	0.201721	0.379785	0.00643988	0.0401859	0.185203	0.181768	0.0995881	0.201254	0.0404429	0.0646644	0.369527	0.0559536	0.088048	0.150285	0.0371028	0.0482477	0.205793	0.830294	0.207968	0.0744053	0.140604	0.288437	0.296716	0.139222	0.241958	0.0653488	0.150985	0.105101	0.0581825	0.176513	0.0286542	0.356944	0.157192	0.0516024	0.0829229	0.44731	0.0500147	0.275254	0.0176518	0.478503	0.355825	0.0127381	0.139181	0.0888041	0.0590522	0.484574	0.060151	0.146291	0.329552	0.112179	0.0222357	0.145342	0.0272371	0.113778	0.292384	0.0961226	0.110727	0.0607835	0.499804	0.088016	0.0362008	0.00574048	0.0350819	1.97135	0.0617886	0.35148	0.0483202	0.40166	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.176836	0.272742	0.2559	0.266745	0.204613	2.000545	0.6841468	0.2034985	-2.140049	1.046854	1.095904
8430	-14490.7	-14436.7	-54.0731	0.1340699	0.0118716	0.10229	0.0241312	0.149207	0.0245237	0.162627	0.186868	0.0973499	0.199299	0.0755631	0.117689	0.0859647	1.34478	0.0431399	0.065831	0.230101	0.0455474	0.062179	0.154209	0.0749673	0.204111	0.0727911	0.111134	0.0476921	0.144276	0.21611	0.0308894	0.0699733	0.0514907	0.0326455	0.0510215	0.647542	0.0980507	0.115947	0.191002	0.359604	0.00609767	0.0380504	0.175362	0.172109	0.0942961	0.19056	0.0177466	0.0612282	0.349891	0.0529803	0.0833692	0.142299	0.0351312	0.0456838	0.281629	0.786173	0.196917	0.0704514	0.133133	0.27311	0.105186	0.0762755	0.229128	0.11158	0.132544	0.099516	0.0550907	0.167173	0.0271315	0.337976	0.148839	0.0488602	0.0785164	0.275838	0.0492734	0.260627	0.0167138	0.282525	0.336917	0.014695	0.131785	0.0840885	0.0559156	0.461135	0.0552262	0.138518	0.284941	0.10401	0.0102545	0.137619	0.0257897	0.107732	0.276847	0.0910147	0.104843	0.0575535	0.473245	0.0833389	0.0342771	0.00609731	0.0310987	0.156596	0.0585052	0.635396	0.0585469	0.281215	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1540062	0.272742	0.2559	0.266745	0.204613	1.9992	0.6841468	0.1641969	-2.302794	0.9960976	0.9922104
8440	-14518.5	-14440.6	-77.8687	0.1340699	0.0256584	0.121385	0.173746	0.0755733	0.0291016	0.192986	0.221752	0.115523	0.236503	0.0896689	0.139658	0.102012	1.59582	0.051193	0.0781201	0.273055	0.05405	0.0737863	0.182996	0.0889619	0.242213	0.0863795	0.13188	0.056595	0.811699	0.256453	0.0366558	0.0830357	0.0611028	0.234488	0.060546	0.768422	0.116354	0.137592	0.226657	0.426733	0.00723596	0.0451535	0.230134	0.204237	0.111899	0.226133	0.0210594	0.0726581	0.415207	0.0628704	0.149955	0.168863	0.0416894	0.0542119	0.334203	0.932933	0.233678	0.083603	0.0580419	0.324093	0.327183	0.0905142	0.272336	0.13241	0.116	0.118093	0.0653749	0.198376	0.0321963	0.401068	0.176623	0.0579813	0.0931736	0.318567	0.0561845	0.30928	0.0198339	0.51156	0.399811	0.0101934	0.156386	0.099753	0.0663532	0.559402	0.063498	0.164376	0.313024	0.0533034	0.0183244	0.163309	0.030604	0.127843	0.328528	0.108005	0.124415	0.0682973	0.561588	0.0988963	0.0406759	0.00569408	0.044672	0.185829	0.0694267	0.563057	0.0555814	0.166495	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.190003	0.272742	0.2559	0.266745	0.204613	1.998175	0.6841468	0.1937553	-2.220643	1.076554	1.158968
8450	-14533.4	-14449	-84.4251	0.1340699	0.0443391	0.128749	0.184287	0.080158	0.0308671	0.0845299	0.235205	0.122531	0.250851	0.0951087	0.148131	0.108201	1.69263	0.0542987	0.0828593	0.289621	0.057329	0.0782626	0.194098	0.0943588	0.256907	0.0916197	0.139881	0.0600284	0.860941	0.272011	0.0388795	0.0880731	0.0648096	0.232607	0.357214	0.815039	0.123413	0.145939	0.240408	0.452621	0.00767493	0.0478928	0.244096	0.216628	0.118687	0.239851	0.022337	0.0770659	0.440395	0.0666845	0.159052	0.179107	0.0442185	0.0575007	0.354477	0.98953	0.247853	0.0886748	0.0615629	0.343754	0.347459	0.0960054	0.28863	0.140442	0.25264	0.125257	0.0693409	0.210363	0.0341495	0.425399	0.191396	0.0614987	0.098826	0.309743	0.0297006	0.328043	0.0210371	0.393461	0.424065	0.0267879	0.165874	0.105789	0.0703763	0.590343	0.0710183	0.174348	0.337527	0.0602214	0.00976428	0.173216	0.0324606	0.135598	0.348458	0.114557	0.250353	0.0724406	0.595657	0.104896	0.0431435	0.0067957	0.0531371	0.197102	0.0736386	0.190472	0.0684997	0.629809	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.2044469	0.272742	0.2559	0.266745	0.204613	1.999613	0.6841468	0.2433637	-1.921619	1.008385	1.016841
8460	-14515.5	-14438.1	-77.4204	0.1340699	0.129586	0.113937	0.163086	0.0709363	0.027316	0.0412889	0.208146	0.108435	0.221992	0.0841671	0.131089	0.0957531	1.4979	0.048052	0.0733268	0.256302	0.428865	0.069259	0.171768	0.0835034	0.227352	0.0810795	0.123788	0.0531225	0.761895	0.240718	0.0344067	0.0779408	0.0573537	0.377475	0.316119	0.721274	0.109215	0.129149	0.21275	0.40055	0.00679198	0.042383	0.216014	0.191706	0.105033	0.212258	0.0197673	0.0682	0.389731	0.0590128	0.140754	0.158502	0.0391314	0.0508856	0.313697	0.87569	0.219339	0.0784733	0.0544811	0.304208	0.406087	0.0849605	0.255632	0.124285	0.247504	0.110847	0.0613636	0.186088	0.0302208	0.37646	0.169377	0.0544237	0.0874567	0.359899	0.0237934	0.290303	0.0186169	0.357456	0.375279	0.0121279	0.146791	0.0935809	0.0622776	0.528954	0.0634663	0.15429	0.286773	0.0816773	0.0130952	0.153289	0.0287262	0.119999	0.30837	0.101378	0.221552	0.0641068	0.527131	0.0928283	0.0381801	0.00496689	0.0873385	0.174427	0.0651669	0.128224	0.0634224	0.514411	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1887408	0.272742	0.2559	0.266745	0.204613	2.000587	0.6841468	0.1827272	-2.149587	0.9484994	0.8996512
8470	-14495.7	-14434.3	-61.415	0.1340699	0.0545038	0.0986164	0.141156	0.0614796	0.023643	0.0357369	0.180158	0.0938539	0.192142	0.0728496	0.113462	0.0828777	1.29649	0.0415907	0.0634669	0.221838	0.371198	0.0599461	0.148671	0.0722751	0.196781	0.0701771	0.107143	0.0459794	0.659447	0.20835	0.0297802	0.0674605	0.0496416	0.0399575	0.273612	0.624288	0.0945296	0.111783	0.184143	0.34669	0.0058787	0.139582	0.186968	0.165928	0.0909098	0.183717	0.0171093	0.0590295	0.337427	0.0510777	0.121828	0.137189	0.0338696	0.0440433	0.271516	0.134534	0.189845	0.0679214	0.0471548	0.263302	0.276273	0.0736489	0.221299	0.107573	0.370029	0.0959393	0.0531124	0.161102	0.0261572	0.325839	0.14349	0.0471056	0.552475	0.305941	0.0267672	0.251268	0.0161136	0.243683	0.324818	0.0284843	0.127053	0.0811248	0.0539022	0.465536	0.0531367	0.133543	0.277899	0.0894865	0.0148461	0.132677	0.0248636	0.103884	0.266905	0.0877462	0.191761	0.0554867	0.45625	0.0803461	0.0330462	0.00644209	0.044352	0.150973	0.0564042	0.40161	0.0722767	0.217254	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1609261	0.272742	0.2559	0.266745	0.204613	2.001261	0.6841468	0.151202	-2.436021	1.045832	1.093765
8480	-14512.9	-14449.3	-63.5826	0.1340699	0.0851941	0.100216	0.143445	0.0624767	0.0240264	0.0363165	0.183079	0.2105	0.195258	0.074031	0.115303	0.0842218	1.31751	0.0422652	0.0644962	0.0296008	0.377218	0.0609183	0.151082	0.0734473	0.199972	0.0713153	0.108881	0.0467251	0.670142	0.211729	0.0302631	0.0685546	0.0504467	0.0450214	0.278049	0.634412	0.0960627	0.113596	0.187129	0.352313	0.00597404	0.141846	0.19	0.168619	0.0923842	0.186696	0.0173868	0.0599868	0.342899	0.0519061	0.123803	0.139414	0.0344189	0.0447576	0.275919	0.136716	0.192924	0.069023	0.0479196	0.267573	0.120892	0.0748433	0.224872	0.109318	0.451503	0.167676	0.0539738	0.163758	0.0265814	0.331124	0.145817	0.0478696	0.561435	0.24777	0.0255658	0.255343	0.0163749	0.342139	0.330085	0.00862917	0.129113	0.0824587	0.0547786	0.480726	0.0539206	0.135709	0.310818	0.10417	0.0155491	0.134829	0.0373116	0.105568	0.288362	0.0891693	0.194871	0.0563866	0.463649	0.0816492	0.0335822	0.00423438	0.0891657	0.153421	0.057319	0.358678	0.104609	0.16042	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1634453	0.272742	0.2559	0.266745	0.204613	2.001405	0.6841468	0.1808238	-2.207553	0.9973169	0.9946411
8490	-14531	-14449.9	-81.0592	0.1340699	0.135154	0.111035	0.158931	0.0692214	0.0338797	0.0402371	0.202844	0.233224	0.216337	0.0820231	0.12775	0.0933139	1.45975	0.046828	0.071459	0.0327963	0.41794	0.0674948	0.167392	0.0813763	0.22156	0.0790141	0.120635	0.0685764	0.612844	0.234586	0.0335302	0.0759554	0.0558927	0.071816	0.308066	0.702901	0.106433	0.125859	0.207331	0.390347	0.00661897	0.157159	0.210511	0.186823	0.102358	0.206851	0.0192638	0.0664627	0.379917	0.0575096	0.137169	0.154464	0.0381346	0.0422482	0.305706	0.151475	0.213752	0.0764744	0.0530929	0.296458	0.2568	0.241375	0.249128	0.121119	0.499571	0.185778	0.0598008	0.181334	0.029451	0.36687	0.161558	0.0530374	0.622045	0.299404	0.0395405	0.282908	0.0181427	0.406064	0.36572	0.0179721	0.143052	0.0913731	0.0606916	0.533779	0.0567589	0.15036	0.427174	0.0711491	0.0125651	0.149384	0.0413396	0.116965	0.319493	0.0987956	0.215908	0.0624738	0.513703	0.0904636	0.0372075	0.00260235	0.0394563	0.169984	0.0635069	0.156498	0.111257	0.231475	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1818805	0.272742	0.2559	0.266745	0.204613	1.996674	0.6841468	0.2214277	-2.036442	1.02838	1.057565
8500	-14500.1	-14442.1	-57.9674	0.1340699	0.0605002	0.0938381	0.134317	0.0585007	0.0286326	0.0340054	0.171428	0.197104	0.182832	0.0693198	0.107965	0.0788619	1.23367	0.0395755	0.0603918	0.027717	0.353212	0.0570415	0.141467	0.0687732	0.187246	0.0667768	0.101952	0.0579557	0.51793	0.198254	0.0283372	0.0641918	0.0472363	0.0733953	0.260354	0.594039	0.0899493	0.106367	0.17522	0.329892	0.00559385	0.132819	0.177908	0.157888	0.0865049	0.174815	0.162462	0.0390993	0.321077	0.0486028	0.115925	0.130542	0.0322285	0.035705	0.25836	0.128015	0.180647	0.0646304	0.0448697	0.250544	0.352642	0.203992	0.21039	0.102361	0.357878	0.157006	0.050539	0.153296	0.0248898	0.310051	0.136537	0.0448232	0.525706	0.25143	0.0391181	0.239093	0.0153328	0.264823	0.309079	0.0147655	0.120897	0.0772281	0.0512906	0.444459	0.0509657	0.127073	0.370448	0.0772254	0.0124675	0.126248	0.0349371	0.0988502	0.270011	0.0834946	0.182469	0.0527982	0.434143	0.0764531	0.031445	0.00797478	0.0653926	0.143658	0.0536713	0.253183	0.139267	0.207473	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1568996	0.272742	0.2559	0.266745	0.204613	1.99978	0.6841468	0.1510613	-2.406611	1.016407	1.033083
8510	-14513.5	-14453.3	-60.2601	0.1340699	0.0317953	0.100081	0.143252	0.0988382	0.0305374	0.0362676	0.182833	0.210216	0.194995	0.0739314	0.115147	0.0841084	0.303346	0.0422083	0.0644094	0.0295609	0.37671	0.0608363	0.150879	0.0733484	0.199703	0.0712192	0.108734	0.0618112	0.552386	0.211444	0.0302224	0.0684623	0.0503788	0.164026	0.277675	0.633558	0.0959334	0.113443	0.186877	0.351838	0.00596599	0.141655	0.075385	0.168392	0.0922598	0.186445	0.17327	0.0417005	0.342437	0.0518362	0.123637	0.139226	0.0343726	0.0380803	0.275548	0.136532	0.192666	0.06893	0.0478556	0.267212	0.0868692	0.217563	0.224244	0.109171	0.497572	0.167451	0.0539013	0.163494	0.0265456	0.330678	0.14562	0.0478051	0.560679	0.212521	0.0228127	0.254999	0.0163529	0.479558	0.329641	0.0138048	0.12894	0.0823545	0.0547036	0.481492	0.0496423	0.135526	0.322314	0.114721	0.00979625	0.134647	0.0372613	0.105426	0.287974	0.0890493	0.0752009	0.0563107	0.463025	0.202515	0.0335369	0.00890308	0.139755	0.153215	0.0572418	0.307818	0.110499	0.22989	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1570339	0.272742	0.2559	0.266745	0.204613	2.000642	0.6841468	0.1910406	-2.133201	0.9776827	0.9558635
8520	-14492.6	-14442.9	-49.6726	0.1340699	0.0866383	0.092099	0.131827	0.0909554	0.0281019	0.0333751	0.168251	0.193451	0.179444	0.068035	0.105964	0.0774004	0.279153	0.038842	0.0592725	0.0272033	0.105974	0.0559843	0.138846	0.0674986	0.183776	0.0655392	0.100062	0.0568815	0.053929	0.19458	0.027812	0.0630021	0.0463609	0.245402	0.255529	0.583029	0.0882823	0.104396	0.171973	0.323778	0.00549018	0.130357	0.0693727	0.133074	0.0849017	0.171575	0.159451	0.0383747	0.315126	0.047702	0.113776	0.128122	0.0316312	0.0350433	0.253572	0.125643	0.1773	0.0634326	0.0440386	0.245901	0.0712288	0.200211	0.20651	0.100464	0.367884	0.154096	0.0496025	0.150421	0.0244285	0.304305	0.134006	0.0439925	0.515962	0.200144	0.0483798	0.234662	0.0150487	0.18097	0.303351	0.0082623	0.118656	0.0757412	0.0503395	0.445631	0.168335	0.124718	0.293705	0.137947	0.0152859	0.123908	0.0342896	0.0970181	0.265007	0.0819472	0.0692033	0.0518196	0.426097	0.186364	0.0308622	0.00296426	0.119129	0.140995	0.0526765	0.259591	0.112633	0.215778	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1370696	0.272742	0.2559	0.266745	0.204613	1.998982	0.6841468	0.1577243	-2.200274	0.8406757	0.7067356
8530	-14501.2	-14449.9	-51.2503	0.1340699	0.0574765	0.0952481	0.136335	0.0940654	0.0290628	0.0345163	0.174004	0.200065	0.185579	0.0703613	0.109587	0.0800469	0.288698	0.0401701	0.0612992	0.0281335	0.109597	0.0578986	0.143593	0.0698065	0.19006	0.0677802	0.103483	0.0588265	0.055773	0.201233	0.028763	0.383984	0.0479461	0.0783428	0.264266	0.602965	0.0913009	0.107965	0.177853	0.334849	0.00567791	0.134814	0.0717447	0.137625	0.0878047	0.177442	0.164903	0.0396868	0.325902	0.0493331	0.117666	0.132503	0.0327128	0.0362415	0.262242	0.129939	0.183362	0.0656015	0.0455452	0.254309	0.174043	0.207057	0.213967	0.103899	0.327204	0.159365	0.0512985	0.155499	0.0252638	0.31471	0.138589	0.0454967	0.533605	0.171969	0.0476042	0.242686	0.0155632	0.327961	0.313723	0.0145161	0.122713	0.0782699	0.0520613	0.4544	0.17409	0.128982	0.303748	0.0739686	0.0176362	0.128145	0.035462	0.100335	0.274068	0.0847492	0.0715695	0.0535915	0.440666	0.180544	0.0319175	0.00749337	0.103037	0.145816	0.0544777	0.286469	0.109765	0.237396	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.143641	0.272742	0.2559	0.266745	0.204613	1.998497	0.6841468	0.1261176	-2.458707	0.8810982	0.776334
8540	-14513.7	-14456.6	-57.1144	0.1340699	0.203288	0.0952047	0.136273	0.0941243	0.0290495	0.0345006	0.173925	0.199974	0.185495	0.0748476	0.109537	0.0800104	0.288566	0.0401518	0.0612712	0.531262	0.109547	0.0578722	0.143528	0.0697747	0.189973	0.0677493	0.103436	0.0587997	0.0557476	0.201142	0.0287499	0.383809	0.0479242	0.152984	0.264146	0.669071	0.0912593	0.107916	0.177772	0.334696	0.00567532	0.134753	0.071712	0.137562	0.0877647	0.177361	0.164828	0.0396687	0.325653	0.0493106	0.117613	0.132443	0.0326979	0.036225	0.262122	0.0568133	0.183279	0.0655716	0.0455246	0.254193	0.0894732	0.206957	0.213977	0.103852	0.361295	0.159292	0.051275	0.155385	0.0252523	0.314566	0.137496	0.045476	0.533361	0.157168	0.0575218	0.242575	0.0155561	0.316489	0.31358	0.0272635	0.122657	0.0782436	0.0520363	0.336495	0.174011	0.128923	0.303609	0.226203	0.0101334	0.128087	0.0354459	0.100215	0.273943	0.0847106	0.0715369	0.0435494	0.440466	0.180462	0.0319029	0.00462352	0.394791	0.14575	0.0544529	0.121647	0.123353	0.392208	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1531511	0.272742	0.2559	0.266745	0.204613	2.000311	0.6841468	0.1640704	-2.220205	0.9085655	0.8254912
8550	-14499.6	-14453.2	-46.3974	0.1340699	0.012893	0.089316	0.127844	0.088365	0.0272528	0.0323666	0.163167	0.187605	0.174021	0.0702181	0.102762	0.0750616	0.270718	0.142409	0.0574815	0.498402	0.102772	0.0542927	0.13465	0.065459	0.178223	0.0635588	0.0970385	0.0551628	0.0522995	0.188701	0.0269716	0.360069	0.04496	0.203087	0.247808	0.627687	0.0856147	0.101241	0.166777	0.313994	0.00532429	0.126418	0.0672765	0.129053	0.0823362	0.166391	0.154633	0.0372151	0.305271	0.0462606	0.110338	0.124251	0.0306754	0.0339844	0.245909	0.0532659	0.171943	0.0615159	0.042709	0.238471	0.0875442	0.194273	0.201096	0.0974283	0.326364	0.14944	0.0481035	0.145768	0.0236903	0.29511	0.124149	0.0426632	0.500372	0.0841482	0.0538112	0.227571	0.014594	0.373265	0.294184	0.00599782	0.115071	0.073412	0.0488171	0.312124	0.163248	0.120949	0.0617104	0.0737127	0.0142379	0.120164	0.0332535	0.0940653	0.256999	0.079471	0.0671122	0.0408557	0.413222	0.1693	0.0299297	0.00501319	0.123791	0.136735	0.0510848	0.116245	0.104721	0.288812	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1365404	0.272742	0.2559	0.266745	0.204613	1.999511	0.6841468	0.1375024	-2.375371	0.884598	0.7825136
8560	-14515.3	-14464.3	-50.9905	0.1340699	0.0440279	0.0850617	0.121754	0.0356256	0.0259546	0.26451	0.155395	0.178669	0.165732	0.0668735	0.0978671	0.0714862	0.257823	0.135625	0.0547435	0.474662	0.0978764	0.0517066	0.128236	0.062341	0.169734	0.0605313	0.0924163	0.0525352	0.0498083	0.179712	0.0256869	0.342918	0.0428185	0.200683	0.236004	0.597789	0.0815366	0.0964188	0.158833	0.299038	0.00507068	0.120397	0.0640719	0.122906	0.0784143	0.158465	0.147268	0.0354425	0.290728	0.0440571	0.105082	0.118332	0.428947	0.0323656	0.234196	0.0507231	0.163753	0.0585857	0.0406733	0.446245	0.147113	0.184847	0.191571	0.0927875	0.273308	0.142321	0.0458123	0.138887	0.0225619	0.281053	0.118166	0.040631	0.476538	0.102679	0.0326804	0.216731	0.0138988	0.265844	0.280172	0.0137183	0.10959	0.0699796	0.0464934	0.297525	0.155472	0.115188	0.058771	0.0970017	0.0164007	0.114441	0.0316695	0.090035	0.244758	0.0756856	0.0639155	0.0389097	0.393539	0.161236	0.028504	0.00378023	0.502146	0.130222	0.0486515	0.211652	0.0927128	0.240306	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.142432	0.272742	0.2559	0.266745	0.204613	1.999778	0.6841468	0.132978	-2.479058	0.9607146	0.9229725
8570	-14490.3	-14454.1	-36.2228	0.1340699	0.0259687	0.0737399	0.105549	0.0309323	0.0225	0.229304	0.134712	0.154888	0.143673	0.0579726	0.0848409	0.0619713	0.223506	0.117574	0.0474571	0.411484	0.084849	0.0448244	0.111168	0.0540434	0.147142	0.0524746	0.0801156	0.0455427	0.0431788	0.155792	0.022268	0.297275	0.0371193	0.0266884	0.204592	0.518223	0.070684	0.0835853	0.137692	0.259236	0.00439576	0.104372	0.0555439	0.106547	0.0679773	0.137373	0.127666	0.0307251	0.25204	0.0381931	0.0910959	0.102582	0.371854	0.0280577	0.203024	0.0439726	0.141957	0.0507879	0.0352597	0.386846	0.147046	0.160392	0.166249	0.0804374	0.377353	0.123378	0.0397145	0.120439	0.054353	0.243644	0.102141	0.035223	0.41311	0.0790875	0.0168966	0.187884	0.0120489	0.309848	0.242881	0.021076	0.0950031	0.0606259	0.0403054	0.25791	0.134779	0.0998563	0.0509485	0.0878468	0.0124959	0.0992085	0.0274543	0.0779251	0.21218	0.0656118	0.0554083	0.0337307	0.341159	0.139775	0.0247101	0.00506478	0.739065	0.112889	0.042176	0.184698	0.0697506	0.182131	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1271446	0.272742	0.2559	0.266745	0.204613	2.000413	0.6841468	0.1297615	-2.431827	0.882915	0.7795389
8580	-14503.1	-14447.2	-55.8643	0.1340699	0.0911976	0.094203	0.134839	0.0395414	0.0287439	0.292936	0.0853698	0.19787	0.183543	0.0740601	0.108385	0.0791686	0.28553	0.150201	0.0606266	0.525672	0.108395	0.0572633	0.142018	0.0690406	0.187974	0.0670365	0.102348	0.058181	0.055161	0.199025	0.0284474	0.379771	0.04742	0.0766872	0.261367	0.662031	0.0902991	0.106781	0.711025	0.331175	0.0056156	0.133335	0.0709575	0.136115	0.0868413	0.175495	0.163094	0.0392514	0.321911	0.0487918	0.116375	0.131049	0.207524	0.0358438	0.259364	0.0561686	0.181351	0.0648817	0.0450451	0.116998	0.0996911	0.204902	0.212396	0.102759	0.346394	0.157616	0.0507353	0.153707	0.0694361	0.311257	0.130485	0.0449975	0.52775	0.129935	0.0368099	0.240023	0.0153925	0.465909	0.180429	0.0176918	0.121367	0.0774313	0.05149	0.334606	0.17218	0.127567	0.0650869	0.12095	0.0136026	0.126739	0.0350729	0.0995339	0.271061	0.0838193	0.0707843	0.0430912	0.435831	0.178563	0.0315673	0.00767612	0.398247	0.144216	0.05388	0.425236	0.0585705	0.136682	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1544363	0.272742	0.2559	0.266745	0.204613	1.99949	0.6841468	0.1896605	-2.141588	0.9788451	0.9581378
8590	-14502.7	-14449.8	-52.9044	0.1340699	0.0926204	0.1011	0.144711	0.0424365	0.0308484	0.314384	0.0916203	0.212358	0.196981	0.0794826	0.11632	0.0849651	0.306436	0.161198	0.0650655	0.56416	0.116331	0.061456	0.152416	0.0740955	0.201737	0.0719447	0.109842	0.0624408	0.0591997	0.213597	0.0305302	0.407576	0.050892	0.120165	0.280503	0.710503	0.0969105	0.114599	0.763084	0.355422	0.00602676	0.143098	0.0761528	0.14608	0.0931995	0.188344	0.175035	0.0421252	0.34548	0.0523642	0.137118	0.140644	0.222718	0.0384682	0.278354	0.0602811	0.194629	0.0696322	0.0483435	0.125564	0.0970123	0.219904	0.228121	0.110283	0.241851	0.169156	0.0544499	0.1649	0.07452	0.334046	0.140039	0.0482921	0.56639	0.159461	0.0269778	0.257596	0.0165195	0.173738	0.19364	0.0202371	0.130253	0.0831533	0.0552606	0.363783	0.184787	0.136907	0.0698524	0.0941857	0.0143261	0.136019	0.0376409	0.106822	0.290907	0.0899563	0.0759669	0.0462462	0.101406	0.191637	0.0338785	0.0151803	0.141879	0.154775	0.0578249	0.221372	0.0629505	0.340858	0.09172348	0.3158532	0.0423464	0.0842496	0.166212	0.130916	0.0903402	0.37615	0.152133	0.1546721	0.272742	0.2559	0.266745	0.204613	2.000121	0.6841468	0.145914	-2.294368	0.8598022	0.7392599
