Iteration	Replicate_ID	Posterior	Likelihood	Prior	R
8173	1	-33.6483	-32.7968	-0.851493	0.8514931
8174	0	-33.2673	-32.7968	-0.470545	0.4705447
8175	1	-33.6511	-32.7968	-0.854289	0.8542886
8176	0	-33.8321	-32.7968	-1.03532	1.035317
8177	1	-35.6623	-32.7968	-2.86554	2.865544
8178	0	-36.756	-32.7968	-3.9592	3.959197
8179	1	-35.6623	-32.7968	-2.86554	2.865544
8180	0	-33.1607	-32.7968	-0.363935	0.3639351
8181	1	-32.9947	-32.7968	-0.197877	0.1978766
8182	0	-32.9088	-32.7968	-0.111993	0.1119926
8183	1	-32.916	-32.7968	-0.11919	0.1191902
8184	0	-34.9119	-32.7968	-2.11513	2.115125
8185	1	-33.0557	-32.7968	-0.258964	0.2589642
8186	0	-34.9119	-32.7968	-2.11513	2.115125
8187	1	-33.0557	-32.7968	-0.258964	0.2589642
8188	0	-33.3013	-32.7968	-0.504496	0.5044955
8189	1	-33.0557	-32.7968	-0.258964	0.2589642
8190	0	-33.9014	-32.7968	-1.1046	1.1046
8191	1	-33.4659	-32.7968	-0.669146	0.6691463
8192	0	-33.9014	-32.7968	-1.1046	1.1046
8193	1	-33.8202	-32.7968	-1.02344	1.023437
8194	0	-33.462	-32.7968	-0.665239	0.6652392
8195	1	-33.8202	-32.7968	-1.02344	1.023437
8196	0	-33.462	-32.7968	-0.665239	0.6652392
8197	1	-33.8202	-32.7968	-1.02344	1.023437
8198	0	-33.5995	-32.7968	-0.802731	0.802731
8199	1	-33.3266	-32.7968	-0.529785	0.5297849
8200	0	-33.5995	-32.7968	-0.802731	0.802731
8201	1	-33.3266	-32.7968	-0.529785	0.5297849
8202	0	-33.1401	-32.7968	-0.343327	0.343327
8203	1	-33.3266	-32.7968	-0.529785	0.5297849
8204	0	-33.2642	-32.7968	-0.467382	0.467382
8205	1	-33.3266	-32.7968	-0.529785	0.5297849
8206	0	-33.2642	-32.7968	-0.467382	0.467382
8207	1	-33.4535	-32.7968	-0.656698	0.6566982
8208	0	-33.2642	-32.7968	-0.467382	0.467382
8209	1	-33.4535	-32.7968	-0.656698	0.6566982
8210	0	-33.2642	-32.7968	-0.467382	0.467382
8211	1	-33.4535	-32.7968	-0.656698	0.6566982
8212	0	-33.1167	-32.7968	-0.319948	0.3199482
8213	1	-33.2919	-32.7968	-0.495148	0.495148
8214	0	-33.4375	-32.7968	-0.640688	0.6406876
8215	1	-33.1183	-32.7968	-0.321526	0.3215264
8216	0	-33.6331	-32.7968	-0.836366	0.8363665
8217	1	-37.9273	-32.7968	-5.13052	5.130521
8218	0	-33.6331	-32.7968	-0.836366	0.8363665
8219	1	-33.9002	-32.7968	-1.10342	1.103417
8220	0	-33.6331	-32.7968	-0.836366	0.8363665
8221	1	-33.9002	-32.7968	-1.10342	1.103417
8222	0	-35.9885	-32.7968	-3.19174	3.191736
8223	1	-33.9002	-32.7968	-1.10342	1.103417
8224	0	-33.3838	-32.7968	-0.586973	0.5869734
8225	1	-33.9002	-32.7968	-1.10342	1.103417
8226	0	-33.3838	-32.7968	-0.586973	0.5869734
8227	1	-35.1851	-32.7968	-2.38837	2.388366
8228	0	-32.9009	-32.7968	-0.104123	0.1041232
8229	1	-33.3641	-32.7968	-0.567277	0.5672766
8230	0	-33.3098	-32.7968	-0.513067	0.5130672
8231	1	-33.2216	-32.7968	-0.424825	0.4248248
8232	0	-33.3098	-32.7968	-0.513067	0.5130672
8233	1	-33.9011	-32.7968	-1.10437	1.104366
8234	0	-33.3098	-32.7968	-0.513067	0.5130672
8235	1	-33.0251	-32.7968	-0.22832	0.2283196
8236	0	-33.5916	-32.7968	-0.794788	0.7947878
8237	1	-33.0251	-32.7968	-0.22832	0.2283196
8238	0	-33.7976	-32.7968	-1.0008	1.000798
8239	1	-33.0251	-32.7968	-0.22832	0.2283196
8240	0	-33.4132	-32.7968	-0.61639	0.6163902
8241	1	-33.0251	-32.7968	-0.22832	0.2283196
8242	0	-32.9317	-32.7968	-0.134924	0.1349238
8243	1	-33.7592	-32.7968	-0.962405	0.9624052
8244	0	-33.8318	-32.7968	-1.03506	1.035058
8245	1	-33.6391	-32.7968	-0.842295	0.8422953
8246	0	-33.8318	-32.7968	-1.03506	1.035058
8247	1	-33.6391	-32.7968	-0.842295	0.8422953
8248	0	-33.8318	-32.7968	-1.03506	1.035058
8249	1	-32.9349	-32.7968	-0.138165	0.1381651
8250	0	-33.5283	-32.7968	-0.73152	0.7315197
8251	1	-35.1818	-32.7968	-2.38507	2.385065
8252	0	-36.1793	-32.7968	-3.38256	3.38256
8253	1	-32.8384	-32.7968	-0.0416023	0.04160227
8254	0	-33.1684	-32.7968	-0.371599	0.3715989
8255	1	-32.8384	-32.7968	-0.0416023	0.04160227
8256	0	-33.1646	-32.7968	-0.36785	0.3678503
8257	1	-33.161	-32.7968	-0.364195	0.3641955
8258	0	-33.3542	-32.7968	-0.557377	0.5573771
8259	1	-34.0515	-32.7968	-1.25473	1.254727
8260	0	-33.7711	-32.7968	-0.974341	0.9743405
8261	1	-33.1996	-32.7968	-0.402864	0.402864
8262	0	-33.7711	-32.7968	-0.974341	0.9743405
8263	1	-33.1996	-32.7968	-0.402864	0.402864
8264	0	-33.0145	-32.7968	-0.217748	0.2177483
8265	1	-32.9268	-32.7968	-0.130056	0.1300558
8266	0	-35.5403	-32.7968	-2.74352	2.743522
8267	1	-33.9844	-32.7968	-1.18765	1.187649
8268	0	-36.2657	-32.7968	-3.46887	3.468873
8269	1	-33.9844	-32.7968	-1.18765	1.187649
8270	0	-37.6133	-32.7968	-4.81652	4.816524
8271	1	-34.3602	-32.7968	-1.56342	1.563424
8272	0	-33.2223	-32.7968	-0.425527	0.4255271
8273	1	-33.2187	-32.7968	-0.421918	0.4219178
8274	0	-33.5261	-32.7968	-0.729289	0.7292892
8275	1	-33.3894	-32.7968	-0.592612	0.5926116
8276	0	-33.5261	-32.7968	-0.729289	0.7292892
8277	1	-35.222	-32.7968	-2.42523	2.42523
8278	0	-33.5261	-32.7968	-0.729289	0.7292892
8279	1	-33.4584	-32.7968	-0.661619	0.6616186
8280	0	-34.4495	-32.7968	-1.65273	1.652732
8281	1	-36.3112	-32.7968	-3.51444	3.51444
8282	0	-33.0212	-32.7968	-0.224452	0.2244518
8283	1	-33.6275	-32.7968	-0.830712	0.8307118
8284	0	-32.9529	-32.7968	-0.156122	0.1561217
8285	1	-33.6275	-32.7968	-0.830712	0.8307118
8286	0	-32.8795	-32.7968	-0.0826791	0.08267914
8287	1	-33.2505	-32.7968	-0.453753	0.4537526
8288	0	-32.8456	-32.7968	-0.0488216	0.04882163
8289	1	-32.9445	-32.7968	-0.14769	0.1476903
8290	0	-33.4065	-32.7968	-0.609708	0.6097084
8291	1	-33.1472	-32.7968	-0.35037	0.35037
8292	0	-33.4065	-32.7968	-0.609708	0.6097084
8293	1	-34.3831	-32.7968	-1.58635	1.586353
8294	0	-33.4065	-32.7968	-0.609708	0.6097084
8295	1	-34.3831	-32.7968	-1.58635	1.586353
8296	0	-35.0366	-32.7968	-2.23981	2.239806
8297	1	-34.3831	-32.7968	-1.58635	1.586353
8298	0	-33.5313	-32.7968	-0.734528	0.7345284
8299	1	-33.3781	-32.7968	-0.58135	0.5813504
8300	0	-33.018	-32.7968	-0.221192	0.2211917
8301	1	-32.9603	-32.7968	-0.163474	0.1634742
8302	0	-33.0385	-32.7968	-0.24168	0.2416805
8303	1	-32.9603	-32.7968	-0.163474	0.1634742
8304	0	-35.0372	-32.7968	-2.24047	2.240466
8305	1	-32.9603	-32.7968	-0.163474	0.1634742
8306	0	-33.0238	-32.7968	-0.226991	0.2269912
8307	1	-33.1035	-32.7968	-0.30671	0.3067099
8308	0	-33.0238	-32.7968	-0.226991	0.2269912
8309	1	-33.1035	-32.7968	-0.30671	0.3067099
8310	0	-35.4396	-32.7968	-2.64278	2.642784
8311	1	-33.0498	-32.7968	-0.253068	0.253068
8312	0	-33.0789	-32.7968	-0.282122	0.2821216
8313	1	-33.0498	-32.7968	-0.253068	0.253068
8314	0	-33.0789	-32.7968	-0.282122	0.2821216
8315	1	-35.1205	-32.7968	-2.32373	2.32373
8316	0	-33.741	-32.7968	-0.944188	0.9441883
8317	1	-33.8756	-32.7968	-1.07884	1.07884
8318	0	-34.1206	-32.7968	-1.32386	1.323856
8319	1	-33.8756	-32.7968	-1.07884	1.07884
8320	0	-32.9486	-32.7968	-0.15185	0.1518503
8321	1	-35.4031	-32.7968	-2.60628	2.606283
8322	0	-33.0475	-32.7968	-0.250676	0.2506756
8323	1	-35.4031	-32.7968	-2.60628	2.606283
8324	0	-33.087	-32.7968	-0.290252	0.2902522
8325	1	-33.8968	-32.7968	-1.10006	1.100059
8326	0	-33.087	-32.7968	-0.290252	0.2902522
8327	1	-33.8968	-32.7968	-1.10006	1.100059
8328	0	-33.087	-32.7968	-0.290252	0.2902522
8329	1	-33.8968	-32.7968	-1.10006	1.100059
8330	0	-33.087	-32.7968	-0.290252	0.2902522
8331	1	-33.8968	-32.7968	-1.10006	1.100059
8332	0	-34.1387	-32.7968	-1.34193	1.34193
8333	1	-33.3682	-32.7968	-0.571404	0.571404
8334	0	-33.3575	-32.7968	-0.560673	0.5606726
8335	1	-33.111	-32.7968	-0.314179	0.3141791
8336	0	-33.6131	-32.7968	-0.816335	0.8163349
8337	1	-33.111	-32.7968	-0.314179	0.3141791
8338	0	-34.1363	-32.7968	-1.33956	1.339559
8339	1	-33.111	-32.7968	-0.314179	0.3141791
8340	0	-34.2077	-32.7968	-1.41094	1.410943
8341	1	-33.111	-32.7968	-0.314179	0.3141791
8342	0	-34.2077	-32.7968	-1.41094	1.410943
8343	1	-33.3009	-32.7968	-0.504163	0.5041629
8344	0	-34.2077	-32.7968	-1.41094	1.410943
8345	1	-33.0492	-32.7968	-0.252406	0.2524062
8346	0	-33.061	-32.7968	-0.264186	0.2641859
8347	1	-32.9371	-32.7968	-0.140313	0.1403125
8348	0	-33.103	-32.7968	-0.306222	0.3062217
8349	1	-34.3891	-32.7968	-1.59236	1.592362
8350	0	-33.3926	-32.7968	-0.595832	0.5958317
8351	1	-33.43	-32.7968	-0.633181	0.6331806
8352	0	-34.2237	-32.7968	-1.42689	1.426888
8353	1	-32.9769	-32.7968	-0.180129	0.180129
8354	0	-32.9631	-32.7968	-0.166285	0.166285
8355	1	-34.002	-32.7968	-1.20526	1.205256
8356	0	-32.9055	-32.7968	-0.108674	0.1086738
8357	1	-34.002	-32.7968	-1.20526	1.205256
8358	0	-33.1509	-32.7968	-0.354108	0.3541084
8359	1	-34.002	-32.7968	-1.20526	1.205256
8360	0	-33.1509	-32.7968	-0.354108	0.3541084
8361	1	-34.002	-32.7968	-1.20526	1.205256
8362	0	-33.1509	-32.7968	-0.354108	0.3541084
8363	1	-33.8847	-32.7968	-1.08793	1.087928
8364	0	-32.9175	-32.7968	-0.120673	0.1206725
8365	1	-33.9183	-32.7968	-1.12157	1.12157
8366	0	-32.9175	-32.7968	-0.120673	0.1206725
8367	1	-33.9183	-32.7968	-1.12157	1.12157
8368	0	-33.0465	-32.7968	-0.249714	0.2497141
8369	1	-34.3854	-32.7968	-1.58857	1.588571
8370	0	-33.0465	-32.7968	-0.249714	0.2497141
8371	1	-34.3854	-32.7968	-1.58857	1.588571
8372	0	-33.0799	-32.7968	-0.283119	0.2831188
8373	1	-34.3854	-32.7968	-1.58857	1.588571
8374	0	-33.7834	-32.7968	-0.986629	0.9866288
8375	1	-32.8351	-32.7968	-0.038288	0.03828798
8376	0	-33.7834	-32.7968	-0.986629	0.9866288
8377	1	-37.4399	-32.7968	-4.64313	4.643131
8378	0	-34.6169	-32.7968	-1.82013	1.820132
8379	1	-37.4399	-32.7968	-4.64313	4.643131
8380	0	-34.6932	-32.7968	-1.89643	1.896428
8381	1	-32.8074	-32.7968	-0.0105815	0.01058155
8382	0	-33.1033	-32.7968	-0.306529	0.3065286
8383	1	-32.9742	-32.7968	-0.177458	0.177458
8384	0	-33.3232	-32.7968	-0.526404	0.5264035
8385	1	-33.2706	-32.7968	-0.473792	0.473792
8386	0	-33.3232	-32.7968	-0.526404	0.5264035
8387	1	-33.2706	-32.7968	-0.473792	0.473792
8388	0	-33.0404	-32.7968	-0.243644	0.2436444
8389	1	-33.9311	-32.7968	-1.13432	1.134316
8390	0	-32.8664	-32.7968	-0.0695911	0.06959108
8391	1	-33.9311	-32.7968	-1.13432	1.134316
8392	0	-32.8381	-32.7968	-0.041325	0.04132504
8393	1	-33.9311	-32.7968	-1.13432	1.134316
8394	0	-34.3649	-32.7968	-1.56814	1.568139
8395	1	-33.7163	-32.7968	-0.91951	0.9195097
8396	0	-32.9117	-32.7968	-0.114923	0.1149227
8397	1	-33.7473	-32.7968	-0.950504	0.9505044
8398	0	-32.8939	-32.7968	-0.0971448	0.09714484
8399	1	-33.7473	-32.7968	-0.950504	0.9505044
8400	0	-32.8739	-32.7968	-0.0771639	0.07716386
8401	1	-34.3985	-32.7968	-1.60172	1.60172
8402	0	-33.7124	-32.7968	-0.915594	0.9155944
8403	1	-33.6671	-32.7968	-0.870344	0.8703437
8404	0	-35.0075	-32.7968	-2.21071	2.210706
8405	1	-33.0049	-32.7968	-0.20816	0.2081598
8406	0	-34.9025	-32.7968	-2.10567	2.105673
8407	1	-33.0049	-32.7968	-0.20816	0.2081598
8408	0	-34.9025	-32.7968	-2.10567	2.105673
8409	1	-33.7006	-32.7968	-0.903857	0.9038567
8410	0	-34.9025	-32.7968	-2.10567	2.105673
8411	1	-34.99	-32.7968	-2.19326	2.193263
8412	0	-35.1514	-32.7968	-2.35464	2.354635
8413	1	-32.999	-32.7968	-0.202222	0.202222
8414	0	-33.5803	-32.7968	-0.78354	0.7835404
8415	1	-33.4079	-32.7968	-0.611098	0.6110979
8416	0	-34.2754	-32.7968	-1.47859	1.478593
8417	1	-34.0193	-32.7968	-1.22253	1.222532
8418	0	-33.4864	-32.7968	-0.689642	0.6896423
8419	1	-33.8281	-32.7968	-1.03128	1.031277
8420	0	-33.5813	-32.7968	-0.784535	0.7845349
8421	1	-33.8281	-32.7968	-1.03128	1.031277
8422	0	-33.9772	-32.7968	-1.18046	1.180456
8423	1	-33.8281	-32.7968	-1.03128	1.031277
8424	0	-32.8659	-32.7968	-0.0691656	0.06916565
8425	1	-33.0258	-32.7968	-0.229037	0.2290366
8426	0	-33.0603	-32.7968	-0.263475	0.2634748
8427	1	-33.0511	-32.7968	-0.254284	0.2542836
8428	0	-35.0532	-32.7968	-2.25642	2.256421
8429	1	-33.7663	-32.7968	-0.969494	0.9694941
8430	0	-33.8013	-32.7968	-1.0045	1.004497
8431	1	-33.7663	-32.7968	-0.969494	0.9694941
8432	0	-33.364	-32.7968	-0.567203	0.5672026
8433	1	-34.9359	-32.7968	-2.13911	2.139114
8434	0	-33.2954	-32.7968	-0.498578	0.4985781
8435	1	-32.8955	-32.7968	-0.0987089	0.09870886
8436	0	-37.312	-32.7968	-4.51523	4.515228
8437	1	-32.8955	-32.7968	-0.0987089	0.09870886
8438	0	-35.1908	-32.7968	-2.39397	2.39397
8439	1	-33.3528	-32.7968	-0.556061	0.5560611
8440	0	-32.8991	-32.7968	-0.102276	0.1022762
8441	1	-41.1627	-32.7968	-8.36593	8.365928
8442	0	-34.0393	-32.7968	-1.2425	1.242499
8443	1	-33.9587	-32.7968	-1.16194	1.161938
8444	0	-35.97	-32.7968	-3.17319	3.173192
8445	1	-33.9587	-32.7968	-1.16194	1.161938
8446	0	-33.1481	-32.7968	-0.351283	0.3512835
8447	1	-34.2806	-32.7968	-1.4838	1.483796
8448	0	-32.8958	-32.7968	-0.0990585	0.0990585
8449	1	-34.3154	-32.7968	-1.5186	1.518597
8450	0	-32.947	-32.7968	-0.150261	0.1502611
8451	1	-34.3154	-32.7968	-1.5186	1.518597
8452	0	-34.2684	-32.7968	-1.47159	1.471585
8453	1	-32.8346	-32.7968	-0.0378374	0.03783741
8454	0	-33.7575	-32.7968	-0.960702	0.960702
8455	1	-32.9316	-32.7968	-0.134789	0.1347894
8456	0	-33.7575	-32.7968	-0.960702	0.960702
8457	1	-32.8395	-32.7968	-0.0426743	0.04267425
8458	0	-33.7575	-32.7968	-0.960702	0.960702
8459	1	-32.8395	-32.7968	-0.0426743	0.04267425
8460	0	-33.076	-32.7968	-0.279206	0.2792064
8461	1	-32.928	-32.7968	-0.131217	0.1312168
8462	0	-32.9694	-32.7968	-0.172605	0.1726053
8463	1	-32.928	-32.7968	-0.131217	0.1312168
8464	0	-35.2699	-32.7968	-2.47312	2.47312
8465	1	-33.0199	-32.7968	-0.22314	0.2231399
8466	0	-33.7549	-32.7968	-0.958155	0.9581548
8467	1	-32.8398	-32.7968	-0.0430382	0.04303824
8468	0	-33.7549	-32.7968	-0.958155	0.9581548
8469	1	-32.9441	-32.7968	-0.147277	0.1472772
8470	0	-33.7549	-32.7968	-0.958155	0.9581548
8471	1	-32.9585	-32.7968	-0.161745	0.1617452
8472	0	-33.7549	-32.7968	-0.958155	0.9581548
8473	1	-32.9585	-32.7968	-0.161745	0.1617452
8474	0	-33.7549	-32.7968	-0.958155	0.9581548
8475	1	-35.1793	-32.7968	-2.38249	2.382485
8476	0	-33.8971	-32.7968	-1.10036	1.100355
8477	1	-35.1793	-32.7968	-2.38249	2.382485
8478	0	-33.8971	-32.7968	-1.10036	1.100355
8479	1	-32.9665	-32.7968	-0.169696	0.1696959
8480	0	-32.8182	-32.7968	-0.0214346	0.02143459
8481	1	-32.9665	-32.7968	-0.169696	0.1696959
8482	0	-33.0067	-32.7968	-0.20996	0.2099601
8483	1	-32.9417	-32.7968	-0.144958	0.1449584
8484	0	-33.3978	-32.7968	-0.601019	0.6010187
8485	1	-33.5179	-32.7968	-0.721154	0.7211541
8486	0	-34.3659	-32.7968	-1.56911	1.569106
8487	1	-33.646	-32.7968	-0.849252	0.8492519
8488	0	-33.4546	-32.7968	-0.65785	0.6578501
8489	1	-33.646	-32.7968	-0.849252	0.8492519
8490	0	-35.6653	-32.7968	-2.86855	2.868549
8491	1	-33.646	-32.7968	-0.849252	0.8492519
8492	0	-35.6653	-32.7968	-2.86855	2.868549
8493	1	-33.5865	-32.7968	-0.789711	0.7897108
8494	0	-35.8798	-32.7968	-3.08298	3.082976
8495	1	-33.5865	-32.7968	-0.789711	0.7897108
8496	0	-35.8798	-32.7968	-3.08298	3.082976
8497	1	-32.9469	-32.7968	-0.150142	0.150142
8498	0	-35.8798	-32.7968	-3.08298	3.082976
8499	1	-33.3526	-32.7968	-0.55586	0.5558603
8500	0	-33.5057	-32.7968	-0.708878	0.7088779
8501	1	-33.3526	-32.7968	-0.55586	0.5558603
8502	0	-33.5057	-32.7968	-0.708878	0.7088779
8503	1	-33.2707	-32.7968	-0.473894	0.4738945
8504	0	-33.5057	-32.7968	-0.708878	0.7088779
8505	1	-35.2633	-32.7968	-2.46652	2.46652
8506	0	-33.0188	-32.7968	-0.221985	0.2219854
8507	1	-35.2633	-32.7968	-2.46652	2.46652
8508	0	-33.0188	-32.7968	-0.221985	0.2219854
8509	1	-35.2633	-32.7968	-2.46652	2.46652
8510	0	-33.2868	-32.7968	-0.490036	0.4900358
8511	1	-32.8766	-32.7968	-0.079834	0.07983399
8512	0	-33.2868	-32.7968	-0.490036	0.4900358
8513	1	-32.8659	-32.7968	-0.0691654	0.06916544
8514	0	-33.5675	-32.7968	-0.770719	0.7707191
8515	1	-33.1513	-32.7968	-0.354544	0.3545439
8516	0	-33.2748	-32.7968	-0.477976	0.4779759
8517	1	-33.1513	-32.7968	-0.354544	0.3545439
8518	0	-34.6901	-32.7968	-1.89334	1.893338
8519	1	-33.6795	-32.7968	-0.882751	0.8827508
8520	0	-34.8528	-32.7968	-2.05598	2.055977
8521	1	-33.7167	-32.7968	-0.919951	0.9199507
8522	0	-34.8528	-32.7968	-2.05598	2.055977
8523	1	-33.7167	-32.7968	-0.919951	0.9199507
8524	0	-32.9664	-32.7968	-0.169658	0.1696577
8525	1	-32.9123	-32.7968	-0.115567	0.1155666
8526	0	-32.9643	-32.7968	-0.167507	0.1675068
8527	1	-33.1299	-32.7968	-0.333085	0.333085
8528	0	-34.0295	-32.7968	-1.23271	1.232706
8529	1	-33.0195	-32.7968	-0.222695	0.2226951
8530	0	-33.6904	-32.7968	-0.893645	0.8936452
8531	1	-34.4175	-32.7968	-1.62073	1.620728
8532	0	-32.8665	-32.7968	-0.0697307	0.06973071
8533	1	-32.9725	-32.7968	-0.175765	0.175765
8534	0	-33.4257	-32.7968	-0.628966	0.6289664
8535	1	-32.9725	-32.7968	-0.175765	0.175765
8536	0	-34.0799	-32.7968	-1.28311	1.283108
8537	1	-33.21	-32.7968	-0.413229	0.4132287
8538	0	-33.8127	-32.7968	-1.01597	1.015966
8539	1	-32.8537	-32.7968	-0.0569147	0.05691471
8540	0	-33.1356	-32.7968	-0.338795	0.3387949
8541	1	-38.831	-32.7968	-6.03417	6.034174
8542	0	-32.8572	-32.7968	-0.0604357	0.06043566
8543	1	-35.052	-32.7968	-2.2552	2.255195
8544	0	-33.5	-32.7968	-0.70318	0.7031795
8545	1	-35.052	-32.7968	-2.2552	2.255195
8546	0	-33.4669	-32.7968	-0.67014	0.6701398
8547	1	-35.052	-32.7968	-2.2552	2.255195
8548	0	-32.8202	-32.7968	-0.023468	0.02346802
8549	1	-35.1888	-32.7968	-2.39199	2.391989
8550	0	-32.7995	-32.7968	-0.00269466	0.002694656
8551	1	-32.9309	-32.7968	-0.134089	0.1340892
8552	0	-32.8019	-32.7968	-0.00507386	0.005073861
8553	1	-32.8648	-32.7968	-0.0680461	0.06804608
8554	0	-34.2825	-32.7968	-1.48572	1.485725
8555	1	-33.1368	-32.7968	-0.340013	0.340013
8556	0	-33.3462	-32.7968	-0.549395	0.5493954
8557	1	-32.9129	-32.7968	-0.116098	0.116098
8558	0	-32.9805	-32.7968	-0.183719	0.183719
8559	1	-32.9295	-32.7968	-0.132683	0.132683
8560	0	-33.8839	-32.7968	-1.08709	1.087091
8561	1	-32.9295	-32.7968	-0.132683	0.132683
8562	0	-33.8839	-32.7968	-1.08709	1.087091
8563	1	-34.9863	-32.7968	-2.18957	2.189566
8564	0	-33.8839	-32.7968	-1.08709	1.087091
8565	1	-32.9747	-32.7968	-0.177887	0.1778872
8566	0	-33.8839	-32.7968	-1.08709	1.087091
8567	1	-33.6455	-32.7968	-0.848715	0.8487148
8568	0	-33.2573	-32.7968	-0.460569	0.4605693
8569	1	-33.0664	-32.7968	-0.269623	0.2696231
8570	0	-32.9889	-32.7968	-0.192158	0.1921585
8571	1	-32.9063	-32.7968	-0.109492	0.109492
8572	0	-33.0543	-32.7968	-0.257485	0.2574846
8573	1	-34.4766	-32.7968	-1.67984	1.67984
8574	0	-32.8892	-32.7968	-0.092433	0.09243302
8575	1	-32.96	-32.7968	-0.163218	0.1632184
8576	0	-33.8083	-32.7968	-1.01147	1.011471
8577	1	-36.6081	-32.7968	-3.81135	3.811352
8578	0	-33.9663	-32.7968	-1.16951	1.169514
8579	1	-33.1532	-32.7968	-0.356422	0.3564217
8580	0	-33.9663	-32.7968	-1.16951	1.169514
8581	1	-33.3329	-32.7968	-0.536166	0.536166
8582	0	-33.9663	-32.7968	-1.16951	1.169514
8583	1	-33.3329	-32.7968	-0.536166	0.536166
8584	0	-33.7604	-32.7968	-0.963575	0.9635753
8585	1	-33.3329	-32.7968	-0.536166	0.536166
8586	0	-33.7604	-32.7968	-0.963575	0.9635753
8587	1	-33.0996	-32.7968	-0.302842	0.3028421
8588	0	-33.7604	-32.7968	-0.963575	0.9635753
8589	1	-33.1837	-32.7968	-0.386914	0.3869144
8590	0	-33.1942	-32.7968	-0.397461	0.3974614
8591	1	-33.3904	-32.7968	-0.593641	0.5936411
8592	0	-33.1942	-32.7968	-0.397461	0.3974614
8593	1	-33.3904	-32.7968	-0.593641	0.5936411
8594	0	-33.1942	-32.7968	-0.397461	0.3974614
8595	1	-33.2007	-32.7968	-0.403907	0.4039065
8596	0	-33.2404	-32.7968	-0.443629	0.443629
8597	1	-33.2007	-32.7968	-0.403907	0.4039065
8598	0	-33.3727	-32.7968	-0.575887	0.5758872
8599	1	-34.8657	-32.7968	-2.06896	2.068959
8600	0	-33.0163	-32.7968	-0.219492	0.2194916
8601	1	-32.8342	-32.7968	-0.0374172	0.03741717
8602	0	-33.2542	-32.7968	-0.457406	0.4574059
8603	1	-33.5054	-32.7968	-0.708657	0.7086569
8604	0	-34.2414	-32.7968	-1.44457	1.444575
8605	1	-33.5275	-32.7968	-0.730705	0.7307046
8606	0	-35.6956	-32.7968	-2.8988	2.898805
8607	1	-35.8178	-32.7968	-3.02101	3.021007
8608	0	-33.4073	-32.7968	-0.610556	0.6105558
8609	1	-33.1933	-32.7968	-0.396556	0.3965559
8610	0	-33.2221	-32.7968	-0.425357	0.4253567
8611	1	-34.3603	-32.7968	-1.56356	1.563562
8612	0	-33.2221	-32.7968	-0.425357	0.4253567
8613	1	-34.3603	-32.7968	-1.56356	1.563562
8614	0	-33.2221	-32.7968	-0.425357	0.4253567
8615	1	-34.2735	-32.7968	-1.47672	1.476715
8616	0	-33.2736	-32.7968	-0.476838	0.4768375
8617	1	-34.2735	-32.7968	-1.47672	1.476715
8618	0	-33.2736	-32.7968	-0.476838	0.4768375
8619	1	-33.2003	-32.7968	-0.403532	0.4035322
8620	0	-32.8815	-32.7968	-0.0847075	0.08470748
8621	1	-34.8255	-32.7968	-2.02876	2.028756
8622	0	-32.8815	-32.7968	-0.0847075	0.08470748
8623	1	-34.8255	-32.7968	-2.02876	2.028756
8624	0	-34.1164	-32.7968	-1.31957	1.319572
8625	1	-33.3248	-32.7968	-0.528033	0.5280334
8626	0	-33.7288	-32.7968	-0.931997	0.9319972
8627	1	-32.8597	-32.7968	-0.0628706	0.06287064
8628	0	-33.3053	-32.7968	-0.508494	0.5084939
8629	1	-32.8597	-32.7968	-0.0628706	0.06287064
8630	0	-33.3053	-32.7968	-0.508494	0.5084939
8631	1	-33.4901	-32.7968	-0.693305	0.6933052
8632	0	-33.3053	-32.7968	-0.508494	0.5084939
8633	1	-33.1211	-32.7968	-0.324309	0.3243094
8634	0	-33.0518	-32.7968	-0.254993	0.2549928
8635	1	-33.7559	-32.7968	-0.959123	0.959123
8636	0	-32.853	-32.7968	-0.0562022	0.05620217
8637	1	-33.077	-32.7968	-0.280253	0.280253
8638	0	-33.2801	-32.7968	-0.483284	0.4832843
8639	1	-33.601	-32.7968	-0.804227	0.8042266
8640	0	-33.7794	-32.7968	-0.982597	0.9825972
8641	1	-33.1289	-32.7968	-0.332099	0.3320989
8642	0	-33.9843	-32.7968	-1.18753	1.187526
8643	1	-33.6166	-32.7968	-0.819864	0.8198635
8644	0	-34.3775	-32.7968	-1.58076	1.580764
8645	1	-34.1475	-32.7968	-1.35072	1.350718
8646	0	-34.3775	-32.7968	-1.58076	1.580764
8647	1	-33.6369	-32.7968	-0.840116	0.840116
8648	0	-34.3775	-32.7968	-1.58076	1.580764
8649	1	-33.5406	-32.7968	-0.74379	0.7437899
8650	0	-35.9956	-32.7968	-3.19883	3.198834
8651	1	-33.5406	-32.7968	-0.74379	0.7437899
8652	0	-35.4096	-32.7968	-2.61284	2.61284
8653	1	-33.5406	-32.7968	-0.74379	0.7437899
8654	0	-33.4373	-32.7968	-0.640553	0.6405532
8655	1	-33.5406	-32.7968	-0.74379	0.7437899
8656	0	-34.9705	-32.7968	-2.17373	2.173734
8657	1	-33.7848	-32.7968	-0.987997	0.9879968
8658	0	-33.3585	-32.7968	-0.561693	0.5616926
8659	1	-33.3905	-32.7968	-0.593764	0.5937637
8660	0	-32.9737	-32.7968	-0.176922	0.1769217
8661	1	-33.3905	-32.7968	-0.593764	0.5937637
