Iteration	Posterior	Likelihood	Prior	R
540	-35.0008	-32.7968	-2.20402	2.204021
541	-33.7558	-32.7968	-0.959022	0.9590219
542	-33.8851	-32.7968	-1.08828	1.088283
543	-34.8682	-32.7968	-2.07144	2.071438
544	-33.9225	-32.7968	-1.12575	1.125752
545	-35.4789	-32.7968	-2.68216	2.682162
546	-35.4789	-32.7968	-2.68216	2.682162
547	-33.4643	-32.7968	-0.667501	0.6675009
548	-32.92	-32.7968	-0.123207	0.1232066
549	-33.4735	-32.7968	-0.67669	0.6766902
550	-34.1637	-32.7968	-1.36689	1.366887
551	-34.4814	-32.7968	-1.68465	1.684649
552	-34.1008	-32.7968	-1.304	1.304004
553	-34.1008	-32.7968	-1.304	1.304004
554	-33.8549	-32.7968	-1.05807	1.05807
555	-33.9195	-32.7968	-1.12272	1.122722
556	-35.3631	-32.7968	-2.56632	2.56632
557	-34.9736	-32.7968	-2.17679	2.176788
558	-35.3103	-32.7968	-2.51347	2.513474
559	-34.9452	-32.7968	-2.14844	2.148442
560	-34.0796	-32.7968	-1.28285	1.282847
561	-34.3568	-32.7968	-1.56003	1.560029
562	-33.0502	-32.7968	-0.253387	0.2533867
563	-33.1641	-32.7968	-0.367294	0.3672945
564	-33.2841	-32.7968	-0.487346	0.4873455
565	-34.0766	-32.7968	-1.27982	1.279819
566	-41.9987	-32.7968	-9.20193	9.201926
567	-40.5754	-32.7968	-7.77865	7.778649
568	-35.4155	-32.7968	-2.61873	2.618726
569	-33.7355	-32.7968	-0.938729	0.9387289
570	-33.1124	-32.7968	-0.315666	0.3156663
571	-33.1066	-32.7968	-0.309819	0.3098191
572	-33.0654	-32.7968	-0.268664	0.2686638
573	-34.7981	-32.7968	-2.00136	2.001365
574	-34.7981	-32.7968	-2.00136	2.001365
575	-33.4218	-32.7968	-0.624978	0.6249777
576	-33.2289	-32.7968	-0.432143	0.4321434
577	-33.0635	-32.7968	-0.266679	0.2666785
578	-32.8204	-32.7968	-0.0236047	0.02360467
579	-32.8349	-32.7968	-0.0381162	0.03811617
580	-33.2188	-32.7968	-0.422001	0.4220007
581	-33.9088	-32.7968	-1.112	1.111998
582	-32.9348	-32.7968	-0.138056	0.1380558
583	-32.8339	-32.7968	-0.0371321	0.03713213
584	-32.9139	-32.7968	-0.117145	0.1171448
585	-32.9679	-32.7968	-0.171124	0.1711236
586	-33.2407	-32.7968	-0.443889	0.4438893
587	-33.0091	-32.7968	-0.21232	0.2123198
588	-32.9597	-32.7968	-0.162969	0.1629689
589	-32.9599	-32.7968	-0.163117	0.1631174
590	-33.3353	-32.7968	-0.538531	0.5385312
591	-33.1049	-32.7968	-0.308145	0.3081448
592	-32.9509	-32.7968	-0.154091	0.1540908
593	-33.4461	-32.7968	-0.649301	0.649301
594	-32.9579	-32.7968	-0.161103	0.1611031
595	-32.817	-32.7968	-0.020253	0.02025302
596	-33.0105	-32.7968	-0.213747	0.2137467
597	-33.7234	-32.7968	-0.926618	0.9266182
598	-33.1192	-32.7968	-0.322427	0.3224273
599	-33.1362	-32.7968	-0.339395	0.3393946
600	-33.34	-32.7968	-0.54318	0.5431801
601	-33.9971	-32.7968	-1.20029	1.200293
602	-32.9272	-32.7968	-0.130382	0.1303817
603	-32.974	-32.7968	-0.177256	0.177256
604	-33.0697	-32.7968	-0.272902	0.2729015
605	-32.9678	-32.7968	-0.170994	0.1709941
606	-32.9275	-32.7968	-0.130733	0.1307333
607	-32.999	-32.7968	-0.202216	0.2022164
608	-34.689	-32.7968	-1.89226	1.892257
609	-33.5822	-32.7968	-0.785447	0.7854475
610	-33.3328	-32.7968	-0.535983	0.5359831
611	-33.3328	-32.7968	-0.535983	0.5359831
612	-33.3328	-32.7968	-0.535983	0.5359831
613	-33.0583	-32.7968	-0.26156	0.2615597
614	-34.4775	-32.7968	-1.68067	1.680672
615	-33.3864	-32.7968	-0.589571	0.589571
616	-35.4741	-32.7968	-2.67735	2.677351
617	-33.8985	-32.7968	-1.10171	1.101713
618	-32.9862	-32.7968	-0.189406	0.1894056
619	-34.0705	-32.7968	-1.27371	1.273714
620	-33.1766	-32.7968	-0.379821	0.3798209
621	-34.9451	-32.7968	-2.1483	2.148295
622	-34.9451	-32.7968	-2.1483	2.148295
623	-33.3414	-32.7968	-0.544663	0.5446629
624	-33.4842	-32.7968	-0.68738	0.6873795
625	-33.3815	-32.7968	-0.58475	0.5847496
626	-33.7323	-32.7968	-0.935512	0.9355124
627	-33.7323	-32.7968	-0.935512	0.9355124
628	-32.8377	-32.7968	-0.0409579	0.04095792
629	-33.2334	-32.7968	-0.43661	0.4366099
630	-32.8048	-32.7968	-0.00804105	0.008041054
631	-32.8014	-32.7968	-0.00460563	0.004605634
632	-32.8189	-32.7968	-0.0221278	0.02212783
633	-32.8351	-32.7968	-0.0383073	0.03830731
634	-32.8503	-32.7968	-0.0534998	0.05349984
635	-32.8503	-32.7968	-0.0534998	0.05349984
636	-33.028	-32.7968	-0.231173	0.2311726
637	-33.7653	-32.7968	-0.968499	0.9684989
638	-33.7653	-32.7968	-0.968499	0.9684989
639	-35.8652	-32.7968	-3.06838	3.068384
640	-33.5694	-32.7968	-0.772589	0.7725889
641	-33.1486	-32.7968	-0.351811	0.3518108
642	-33.3208	-32.7968	-0.524036	0.524036
643	-33.5169	-32.7968	-0.720127	0.720127
644	-34.2327	-32.7968	-1.43594	1.435944
645	-33.8662	-32.7968	-1.06937	1.069373
646	-33.8662	-32.7968	-1.06937	1.069373
647	-34.7259	-32.7968	-1.92911	1.929114
648	-33.0524	-32.7968	-0.25559	0.25559
649	-34.8043	-32.7968	-2.00756	2.00756
650	-35.8055	-32.7968	-3.00868	3.008675
651	-33.3408	-32.7968	-0.544057	0.5440567
652	-33.3408	-32.7968	-0.544057	0.5440567
653	-33.8379	-32.7968	-1.04108	1.041085
654	-33.8264	-32.7968	-1.02959	1.029591
655	-32.8493	-32.7968	-0.0525336	0.05253356
656	-33.0727	-32.7968	-0.275901	0.275901
657	-33.4855	-32.7968	-0.688708	0.6887077
658	-32.9648	-32.7968	-0.168024	0.168024
659	-32.8821	-32.7968	-0.0853175	0.08531753
660	-32.905	-32.7968	-0.108243	0.108243
661	-33.1716	-32.7968	-0.374866	0.3748665
662	-33.4608	-32.7968	-0.664045	0.6640452
663	-33.4608	-32.7968	-0.664045	0.6640452
664	-32.8978	-32.7968	-0.101061	0.1010613
665	-32.8707	-32.7968	-0.0739577	0.07395775
666	-32.938	-32.7968	-0.141204	0.1412038
667	-33.4615	-32.7968	-0.664675	0.6646747
668	-34.2975	-32.7968	-1.50068	1.500681
669	-34.9518	-32.7968	-2.15505	2.155051
670	-33.4911	-32.7968	-0.694359	0.6943595
671	-34.5205	-32.7968	-1.72374	1.723744
672	-34.4104	-32.7968	-1.61359	1.613593
673	-35.8108	-32.7968	-3.01401	3.014005
674	-33.2213	-32.7968	-0.424523	0.4245232
675	-32.9952	-32.7968	-0.198387	0.1983866
676	-33.1522	-32.7968	-0.355435	0.3554355
677	-33.1522	-32.7968	-0.355435	0.3554355
678	-34.1812	-32.7968	-1.38446	1.384459
679	-34.3197	-32.7968	-1.52294	1.522942
680	-34.3197	-32.7968	-1.52294	1.522942
681	-34.3197	-32.7968	-1.52294	1.522942
682	-34.3197	-32.7968	-1.52294	1.522942
683	-33.0972	-32.7968	-0.300461	0.3004608
684	-33.0972	-32.7968	-0.300461	0.3004608
685	-32.9352	-32.7968	-0.138408	0.138408
686	-33.397	-32.7968	-0.600268	0.600268
687	-33.397	-32.7968	-0.600268	0.600268
688	-33.397	-32.7968	-0.600268	0.600268
689	-34.8514	-32.7968	-2.0546	2.054601
690	-34.8514	-32.7968	-2.0546	2.054601
691	-34.8514	-32.7968	-2.0546	2.054601
692	-34.876	-32.7968	-2.07919	2.079192
693	-33.8185	-32.7968	-1.02174	1.021742
694	-33.8185	-32.7968	-1.02174	1.021742
695	-33.5886	-32.7968	-0.791825	0.7918246
696	-33.1737	-32.7968	-0.37696	0.3769599
697	-34.5553	-32.7968	-1.75857	1.758567
698	-34.2942	-32.7968	-1.4974	1.497401
699	-34.6125	-32.7968	-1.81577	1.815767
700	-33.1713	-32.7968	-0.374478	0.3744783
701	-33.8755	-32.7968	-1.0787	1.078705
702	-33.8755	-32.7968	-1.0787	1.078705
703	-33.8755	-32.7968	-1.0787	1.078705
704	-33.8755	-32.7968	-1.0787	1.078705
705	-33.9828	-32.7968	-1.18604	1.186037
706	-33.9828	-32.7968	-1.18604	1.186037
707	-32.9934	-32.7968	-0.196571	0.1965713
708	-32.9071	-32.7968	-0.110319	0.1103191
709	-32.8719	-32.7968	-0.0751177	0.07511773
710	-32.8719	-32.7968	-0.0751177	0.07511773
711	-32.967	-32.7968	-0.170191	0.170191
712	-33.7843	-32.7968	-0.987523	0.9875234
713	-35.1199	-32.7968	-2.32311	2.323114
714	-35.4715	-32.7968	-2.67475	2.674747
715	-35.4715	-32.7968	-2.67475	2.674747
716	-33.4923	-32.7968	-0.695484	0.695484
717	-34.1553	-32.7968	-1.35849	1.358491
718	-34.4343	-32.7968	-1.63753	1.637532
719	-33.1284	-32.7968	-0.331653	0.3316529
720	-33.1636	-32.7968	-0.366849	0.3668487
721	-33.1636	-32.7968	-0.366849	0.3668487
722	-33.2778	-32.7968	-0.480987	0.4809866
723	-33.2778	-32.7968	-0.480987	0.4809866
724	-33.5392	-32.7968	-0.74243	0.7424299
725	-33.1652	-32.7968	-0.368375	0.3683753
726	-32.9747	-32.7968	-0.177955	0.1779554
727	-32.875	-32.7968	-0.0782226	0.07822263
728	-32.842	-32.7968	-0.0452197	0.04521966
729	-33.357	-32.7968	-0.560207	0.5602065
730	-33.1829	-32.7968	-0.386161	0.386161
731	-33.1033	-32.7968	-0.306523	0.3065234
732	-32.8235	-32.7968	-0.0266868	0.02668675
733	-32.8235	-32.7968	-0.0266868	0.02668675
734	-32.8268	-32.7968	-0.0300447	0.03004468
735	-32.8268	-32.7968	-0.0300447	0.03004468
736	-32.8719	-32.7968	-0.0750993	0.07509926
737	-33.6451	-32.7968	-0.848314	0.8483143
738	-34.4652	-32.7968	-1.66845	1.668454
739	-33.494	-32.7968	-0.697181	0.6971812
740	-33.494	-32.7968	-0.697181	0.6971812
741	-33.494	-32.7968	-0.697181	0.6971812
742	-33.494	-32.7968	-0.697181	0.6971812
743	-33.1459	-32.7968	-0.349169	0.3491695
744	-33.286	-32.7968	-0.489226	0.4892263
745	-33.3848	-32.7968	-0.588044	0.5880445
746	-32.9739	-32.7968	-0.177153	0.1771528
747	-32.8738	-32.7968	-0.0770596	0.07705961
748	-32.8925	-32.7968	-0.0956798	0.09567982
749	-32.8609	-32.7968	-0.0641681	0.06416808
750	-35.017	-32.7968	-2.22021	2.220208
751	-35.017	-32.7968	-2.22021	2.220208
752	-33.8877	-32.7968	-1.09092	1.09092
753	-33.4285	-32.7968	-0.631697	0.6316967
754	-32.8901	-32.7968	-0.0933455	0.09334545
755	-34.0443	-32.7968	-1.24748	1.247482
756	-34.5836	-32.7968	-1.78685	1.786849
757	-34.8285	-32.7968	-2.03172	2.031716
758	-33.0506	-32.7968	-0.253789	0.2537886
759	-35.2139	-32.7968	-2.41709	2.417087
760	-33.0664	-32.7968	-0.269591	0.2695913
761	-33.0664	-32.7968	-0.269591	0.2695913
762	-34.4622	-32.7968	-1.66546	1.66546
763	-33.6277	-32.7968	-0.83089	0.8308904
764	-33.0744	-32.7968	-0.277653	0.2776534
765	-33.0744	-32.7968	-0.277653	0.2776534
766	-33.9753	-32.7968	-1.17855	1.178548
767	-32.9776	-32.7968	-0.180836	0.1808364
768	-32.9914	-32.7968	-0.194603	0.194603
769	-34.273	-32.7968	-1.47617	1.476174
770	-33.2189	-32.7968	-0.422093	0.4220934
771	-33.8794	-32.7968	-1.08265	1.082652
772	-33.9621	-32.7968	-1.16531	1.165313
773	-34.2878	-32.7968	-1.49104	1.491042
774	-34.4261	-32.7968	-1.62927	1.629273
775	-33.7595	-32.7968	-0.96272	0.9627199
776	-35.5676	-32.7968	-2.77078	2.770783
777	-33.284	-32.7968	-0.487237	0.4872372
778	-33.3095	-32.7968	-0.512758	0.5127581
779	-34.5703	-32.7968	-1.77355	1.773546
780	-33.1013	-32.7968	-0.304549	0.3045495
781	-33.22	-32.7968	-0.423228	0.423228
782	-33.8213	-32.7968	-1.02452	1.02452
783	-33.178	-32.7968	-0.381256	0.3812562
784	-33.6677	-32.7968	-0.870928	0.870928
785	-34.9985	-32.7968	-2.20169	2.201692
786	-32.9522	-32.7968	-0.15547	0.1554696
787	-34.5415	-32.7968	-1.74473	1.744725
788	-33.0973	-32.7968	-0.300563	0.3005626
789	-34.0813	-32.7968	-1.2845	1.284499
790	-33.6394	-32.7968	-0.842612	0.8426117
791	-33.6394	-32.7968	-0.842612	0.8426117
792	-32.9826	-32.7968	-0.185861	0.1858608
793	-33.1059	-32.7968	-0.309086	0.3090858
794	-32.977	-32.7968	-0.18026	0.1802598
795	-36.656	-32.7968	-3.85924	3.859238
796	-37.4968	-32.7968	-4.70006	4.700058
797	-33.6427	-32.7968	-0.845897	0.8458968
798	-33.6427	-32.7968	-0.845897	0.8458968
799	-33.6427	-32.7968	-0.845897	0.8458968
800	-33.2884	-32.7968	-0.491591	0.4915911
801	-33.5466	-32.7968	-0.749867	0.7498669
802	-33.8629	-32.7968	-1.06612	1.066121
803	-33.8629	-32.7968	-1.06612	1.066121
804	-33.7525	-32.7968	-0.955729	0.9557288
805	-33.7525	-32.7968	-0.955729	0.9557288
806	-33.7525	-32.7968	-0.955729	0.9557288
807	-33.7525	-32.7968	-0.955729	0.9557288
808	-33.7525	-32.7968	-0.955729	0.9557288
809	-33.6386	-32.7968	-0.841783	0.8417832
810	-33.6386	-32.7968	-0.841783	0.8417832
811	-33.6386	-32.7968	-0.841783	0.8417832
812	-32.853	-32.7968	-0.0562274	0.0562274
813	-32.9951	-32.7968	-0.198356	0.1983557
814	-33.7146	-32.7968	-0.91785	0.9178496
815	-33.3077	-32.7968	-0.510883	0.5108826
816	-33.3077	-32.7968	-0.510883	0.5108826
817	-33.2598	-32.7968	-0.462976	0.4629762
818	-33.2598	-32.7968	-0.462976	0.4629762
819	-33.0456	-32.7968	-0.24884	0.24884
820	-33.9449	-32.7968	-1.14812	1.148117
821	-33.9449	-32.7968	-1.14812	1.148117
822	-33.732	-32.7968	-0.935211	0.9352108
823	-33.732	-32.7968	-0.935211	0.9352108
824	-34.6773	-32.7968	-1.8805	1.880503
825	-32.8613	-32.7968	-0.0645374	0.06453735
826	-33.1568	-32.7968	-0.360015	0.360015
827	-33.1568	-32.7968	-0.360015	0.360015
828	-33.5142	-32.7968	-0.717438	0.7174381
829	-33.0232	-32.7968	-0.226373	0.2263728
830	-32.9202	-32.7968	-0.123395	0.1233948
831	-33.199	-32.7968	-0.40221	0.4022103
832	-35.035	-32.7968	-2.23825	2.238246
833	-34.9912	-32.7968	-2.19439	2.19439
834	-33.1856	-32.7968	-0.388792	0.3887918
835	-33.2059	-32.7968	-0.409152	0.4091522
836	-33.8402	-32.7968	-1.04342	1.043422
837	-34.077	-32.7968	-1.2802	1.280203
838	-33.1102	-32.7968	-0.313401	0.3134012
839	-33.6709	-32.7968	-0.874091	0.8740907
840	-33.1771	-32.7968	-0.380358	0.3803577
841	-35.1093	-32.7968	-2.31248	2.312481
842	-35.1093	-32.7968	-2.31248	2.312481
843	-35.7458	-32.7968	-2.94903	2.949026
844	-32.9919	-32.7968	-0.19511	0.1951096
845	-33.3679	-32.7968	-0.571143	0.5711433
846	-33.3679	-32.7968	-0.571143	0.5711433
847	-33.5147	-32.7968	-0.717932	0.7179322
848	-32.8411	-32.7968	-0.0443519	0.04435189
849	-33.2222	-32.7968	-0.425373	0.4253726
850	-33.2222	-32.7968	-0.425373	0.4253726
851	-32.8735	-32.7968	-0.076716	0.07671603
852	-34.1653	-32.7968	-1.36848	1.368478
853	-33.4777	-32.7968	-0.680952	0.6809524
854	-35.2504	-32.7968	-2.45363	2.453627
855	-35.2504	-32.7968	-2.45363	2.453627
856	-35.2504	-32.7968	-2.45363	2.453627
857	-34.289	-32.7968	-1.49219	1.492194
858	-33.0238	-32.7968	-0.226975	0.2269745
859	-33.2503	-32.7968	-0.453565	0.453565
860	-33.263	-32.7968	-0.466211	0.4662112
861	-34.0311	-32.7968	-1.2343	1.234297
862	-34.0311	-32.7968	-1.2343	1.234297
863	-34.0311	-32.7968	-1.2343	1.234297
864	-33.8204	-32.7968	-1.02363	1.023626
865	-36.0321	-32.7968	-3.23529	3.235295
866	-36.0321	-32.7968	-3.23529	3.235295
867	-36.0321	-32.7968	-3.23529	3.235295
868	-35.4171	-32.7968	-2.62028	2.620283
869	-34.8112	-32.7968	-2.01441	2.014414
870	-35.4064	-32.7968	-2.60967	2.609667
871	-36.9551	-32.7968	-4.15836	4.158361
872	-33.4255	-32.7968	-0.628691	0.6286909
873	-33.1392	-32.7968	-0.342402	0.3424016
874	-32.9469	-32.7968	-0.1501	0.1501005
875	-32.8499	-32.7968	-0.0530982	0.05309822
876	-32.9651	-32.7968	-0.168316	0.1683159
877	-34.9332	-32.7968	-2.13647	2.136469
878	-34.9157	-32.7968	-2.11889	2.118888
879	-33.5098	-32.7968	-0.713057	0.7130569
880	-33.5098	-32.7968	-0.713057	0.7130569
881	-34.9671	-32.7968	-2.1703	2.1703
882	-33.1342	-32.7968	-0.337432	0.3374322
883	-33.1342	-32.7968	-0.337432	0.3374322
884	-33.2165	-32.7968	-0.419687	0.4196869
885	-33.5295	-32.7968	-0.732732	0.7327322
886	-33.5295	-32.7968	-0.732732	0.7327322
887	-33.6802	-32.7968	-0.883373	0.8833735
888	-35.7958	-32.7968	-2.99901	2.999005
889	-34.4774	-32.7968	-1.68065	1.68065
890	-33.985	-32.7968	-1.18818	1.188176
891	-34.2395	-32.7968	-1.44272	1.44272
892	-34.2395	-32.7968	-1.44272	1.44272
893	-34.2395	-32.7968	-1.44272	1.44272
894	-33.0566	-32.7968	-0.259778	0.2597777
895	-33.7159	-32.7968	-0.919101	0.9191013
896	-34.9404	-32.7968	-2.14365	2.143651
897	-34.9404	-32.7968	-2.14365	2.143651
898	-34.9905	-32.7968	-2.19376	2.19376
899	-34.0392	-32.7968	-1.24246	1.242463
900	-34.0392	-32.7968	-1.24246	1.242463
901	-33.8746	-32.7968	-1.07785	1.07785
902	-33.2772	-32.7968	-0.480428	0.4804278
903	-34.6477	-32.7968	-1.85094	1.850944
904	-33.3085	-32.7968	-0.511681	0.5116814
905	-33.3085	-32.7968	-0.511681	0.5116814
906	-32.9526	-32.7968	-0.155771	0.155771
907	-33.7991	-32.7968	-1.00233	1.002331
908	-33.7991	-32.7968	-1.00233	1.002331
909	-33.3477	-32.7968	-0.550931	0.5509312
910	-34.7724	-32.7968	-1.97561	1.975606
911	-34.6771	-32.7968	-1.88029	1.880294
912	-33.5465	-32.7968	-0.749693	0.7496928
913	-33.5465	-32.7968	-0.749693	0.7496928
914	-33.7165	-32.7968	-0.919688	0.9196884
915	-33.7165	-32.7968	-0.919688	0.9196884
916	-33.0423	-32.7968	-0.245481	0.2454808
917	-34.2636	-32.7968	-1.46685	1.466851
918	-33.0001	-32.7968	-0.203291	0.2032908
919	-33.7408	-32.7968	-0.943983	0.943983
920	-33.2616	-32.7968	-0.464837	0.4648366
921	-33.2459	-32.7968	-0.449139	0.4491392
922	-33.2459	-32.7968	-0.449139	0.4491392
923	-33.2459	-32.7968	-0.449139	0.4491392
924	-34.0402	-32.7968	-1.24345	1.243453
925	-34.0402	-32.7968	-1.24345	1.243453
926	-32.87	-32.7968	-0.0731787	0.07317872
927	-33.1797	-32.7968	-0.382902	0.3829025
928	-33.1215	-32.7968	-0.324691	0.3246909
929	-33.1215	-32.7968	-0.324691	0.3246909
930	-33.1215	-32.7968	-0.324691	0.3246909
931	-34.4917	-32.7968	-1.69488	1.694878
932	-34.9825	-32.7968	-2.18571	2.185706
933	-34.9825	-32.7968	-2.18571	2.185706
934	-35.5097	-32.7968	-2.71291	2.712907
935	-35.5097	-32.7968	-2.71291	2.712907
936	-35.5857	-32.7968	-2.78893	2.788933
937	-35.5857	-32.7968	-2.78893	2.788933
938	-33.0258	-32.7968	-0.229067	0.2290673
939	-34.1029	-32.7968	-1.30608	1.30608
940	-34.1029	-32.7968	-1.30608	1.30608
941	-34.8623	-32.7968	-2.06557	2.065566
942	-33.6124	-32.7968	-0.81558	0.8155796
943	-35.2734	-32.7968	-2.47657	2.47657
944	-33.2492	-32.7968	-0.452389	0.4523886
945	-33.3531	-32.7968	-0.556322	0.5563215
946	-33.3531	-32.7968	-0.556322	0.5563215
947	-33.4804	-32.7968	-0.683637	0.6836366
948	-35.2777	-32.7968	-2.48093	2.480933
949	-34.9742	-32.7968	-2.17739	2.177385
950	-34.9742	-32.7968	-2.17739	2.177385
951	-34.2591	-32.7968	-1.46235	1.46235
952	-34.4495	-32.7968	-1.65274	1.652742
953	-32.936	-32.7968	-0.13927	0.1392696
954	-32.9899	-32.7968	-0.193153	0.1931526
955	-33.5892	-32.7968	-0.792457	0.7924568
956	-32.8662	-32.7968	-0.069374	0.06937397
957	-32.864	-32.7968	-0.0671788	0.06717883
958	-35.0481	-32.7968	-2.25134	2.251336
959	-33.0664	-32.7968	-0.269668	0.2696678
960	-36.5476	-32.7968	-3.75085	3.750846
961	-36.5476	-32.7968	-3.75085	3.750846
962	-34.2889	-32.7968	-1.49213	1.492125
963	-32.8952	-32.7968	-0.0984118	0.09841185
964	-34.1895	-32.7968	-1.39271	1.392708
965	-33.1063	-32.7968	-0.309553	0.3095531
966	-37.092	-32.7968	-4.2952	4.295201
967	-33.0474	-32.7968	-0.250622	0.2506221
968	-33.0692	-32.7968	-0.272436	0.272436
969	-33.7678	-32.7968	-0.971066	0.9710657
970	-32.8259	-32.7968	-0.0290836	0.02908364
971	-32.7979	-32.7968	-0.00113106	0.001131056
972	-32.8017	-32.7968	-0.00494826	0.004948264
973	-32.8801	-32.7968	-0.0833494	0.0833494
974	-33.3787	-32.7968	-0.581951	0.5819511
975	-34.2309	-32.7968	-1.43413	1.43413
976	-34.2309	-32.7968	-1.43413	1.43413
977	-32.915	-32.7968	-0.118228	0.1182278
978	-32.8106	-32.7968	-0.0137787	0.01377865
979	-33.0279	-32.7968	-0.231147	0.2311466
980	-33.4189	-32.7968	-0.622132	0.622132
981	-35.0144	-32.7968	-2.21763	2.21763
982	-36.115	-32.7968	-3.31822	3.318222
983	-33.8428	-32.7968	-1.04604	1.046037
984	-32.8516	-32.7968	-0.0548116	0.05481162
985	-32.8516	-32.7968	-0.0548116	0.05481162
986	-32.8516	-32.7968	-0.0548116	0.05481162
987	-32.8346	-32.7968	-0.0378095	0.03780945
988	-32.8022	-32.7968	-0.00542022	0.005420225
989	-32.8001	-32.7968	-0.00334241	0.003342415
990	-32.8333	-32.7968	-0.0364793	0.03647931
991	-33.0512	-32.7968	-0.25446	0.2544602
992	-33.0512	-32.7968	-0.25446	0.2544602
993	-33.6522	-32.7968	-0.855399	0.855399
994	-33.922	-32.7968	-1.12518	1.125177
995	-32.9599	-32.7968	-0.163075	0.1630749
996	-32.9599	-32.7968	-0.163075	0.1630749
997	-34.7193	-32.7968	-1.92252	1.922524
998	-33.2315	-32.7968	-0.434708	0.434708
999	-33.0899	-32.7968	-0.293125	0.2931252
1000	-33.1089	-32.7968	-0.312164	0.3121635
1001	-33.3548	-32.7968	-0.55797	0.5579702
1002	-33.1719	-32.7968	-0.375109	0.3751085
1003	-33.1719	-32.7968	-0.375109	0.3751085
1004	-33.1719	-32.7968	-0.375109	0.3751085
1005	-33.0215	-32.7968	-0.224751	0.2247507
1006	-33.0215	-32.7968	-0.224751	0.2247507
1007	-32.9401	-32.7968	-0.143332	0.143332
1008	-32.9163	-32.7968	-0.119514	0.1195138
1009	-33.0451	-32.7968	-0.248367	0.2483668
1010	-33.4088	-32.7968	-0.611988	0.6119876
1011	-33.4088	-32.7968	-0.611988	0.6119876
1012	-33.7266	-32.7968	-0.929865	0.929865
1013	-33.7266	-32.7968	-0.929865	0.929865
1014	-33.2949	-32.7968	-0.498112	0.4981122
1015	-34.8492	-32.7968	-2.05241	2.052413
1016	-34.8492	-32.7968	-2.05241	2.052413
1017	-34.8492	-32.7968	-2.05241	2.052413
1018	-34.8492	-32.7968	-2.05241	2.052413
1019	-32.8243	-32.7968	-0.0275496	0.02754957
1020	-33.0691	-32.7968	-0.272326	0.2723256
1021	-33.2324	-32.7968	-0.43558	0.43558
1022	-33.2324	-32.7968	-0.43558	0.43558
1023	-32.99	-32.7968	-0.193193	0.1931927
1024	-33.0067	-32.7968	-0.209958	0.2099578
1025	-32.815	-32.7968	-0.0182582	0.01825822
1026	-32.8784	-32.7968	-0.0815719	0.08157192
1027	-32.8727	-32.7968	-0.0758993	0.07589931
1028	-33.1271	-32.7968	-0.330316	0.3303158
1029	-33.1271	-32.7968	-0.330316	0.3303158
1030	-32.849	-32.7968	-0.0522285	0.05222852
1031	-32.849	-32.7968	-0.0522285	0.05222852
1032	-33.3287	-32.7968	-0.531883	0.5318829
1033	-33.3287	-32.7968	-0.531883	0.5318829
1034	-33.3287	-32.7968	-0.531883	0.5318829
1035	-34.1883	-32.7968	-1.39148	1.391478
1036	-34.1883	-32.7968	-1.39148	1.391478
1037	-33.3372	-32.7968	-0.540387	0.5403867
1038	-33.3372	-32.7968	-0.540387	0.5403867
1039	-33.6453	-32.7968	-0.848507	0.8485074
1040	-33.6453	-32.7968	-0.848507	0.8485074
1041	-33.7446	-32.7968	-0.947847	0.9478474
1042	-35.4631	-32.7968	-2.66633	2.666328
1043	-34.811	-32.7968	-2.01419	2.014191
1044	-34.811	-32.7968	-2.01419	2.014191
1045	-34.811	-32.7968	-2.01419	2.014191
1046	-34.0826	-32.7968	-1.28579	1.285795
1047	-33.5692	-32.7968	-0.772432	0.7724323
1048	-33.5692	-32.7968	-0.772432	0.7724323
1049	-33.9497	-32.7968	-1.15296	1.152959
1050	-34.3728	-32.7968	-1.57599	1.575991
1051	-33.1002	-32.7968	-0.303466	0.3034664
1052	-34.6445	-32.7968	-1.84769	1.847694
1053	-34.6445	-32.7968	-1.84769	1.847694
1054	-36.3015	-32.7968	-3.50476	3.504758
1055	-33.0219	-32.7968	-0.22507	0.2250704
1056	-33.0243	-32.7968	-0.227527	0.2275267
1057	-33.6721	-32.7968	-0.875339	0.8753394
1058	-33.6721	-32.7968	-0.875339	0.8753394
1059	-33.6721	-32.7968	-0.875339	0.8753394
1060	-33.2676	-32.7968	-0.470775	0.470775
1061	-33.2676	-32.7968	-0.470775	0.470775
1062	-34.5295	-32.7968	-1.73268	1.732682
1063	-33.3146	-32.7968	-0.517771	0.5177715
1064	-33.3146	-32.7968	-0.517771	0.5177715
1065	-33.3146	-32.7968	-0.517771	0.5177715
1066	-36.1345	-32.7968	-3.33772	3.337718
1067	-33.296	-32.7968	-0.499188	0.4991876
1068	-33.8167	-32.7968	-1.0199	1.019899
1069	-33.8167	-32.7968	-1.0199	1.019899
1070	-33.0149	-32.7968	-0.218158	0.2181576
1071	-34.929	-32.7968	-2.13221	2.132214
1072	-33.8297	-32.7968	-1.03297	1.032969
1073	-34.0801	-32.7968	-1.28332	1.283316
1074	-34.0801	-32.7968	-1.28332	1.283316
1075	-33.4573	-32.7968	-0.660531	0.6605315
1076	-33.4573	-32.7968	-0.660531	0.6605315
1077	-33.2706	-32.7968	-0.473854	0.4738545
1078	-33.2706	-32.7968	-0.473854	0.4738545
1079	-33.2706	-32.7968	-0.473854	0.4738545
1080	-33.1422	-32.7968	-0.345397	0.3453974
1081	-33.1422	-32.7968	-0.345397	0.3453974
1082	-34.1182	-32.7968	-1.32138	1.321381
