Iteration	Posterior	Likelihood	Prior	bl	cw	ht	lb	lo	ol	ot	th	to	tw	wc	wt
3770	-42.7905	-30.4947	-12.2958	0.6152666	0.3424055	0.7329244	0.722846	0.7945961	1.095973	0.9511087	0.8860429	2.565086	2.597621	0.818051	0.1738901
3771	-43.7506	-31.8074	-11.9432	0.09565317	1.634686	0.3997791	0.722846	1.639948	1.095973	0.9511087	1.249641	0.2057079	2.597621	0.818051	0.5321511
3772	-45.1925	-29.3119	-15.8806	0.6531068	0.2040061	2.824897	0.722846	0.9861366	1.095973	0.2847903	1.269654	4.250318	2.597621	0.4591123	0.5321511
3773	-44.1748	-29.9447	-14.2301	0.6633839	2.38169	0.1565101	0.722846	2.093829	0.6673372	0.2847903	1.269654	2.150408	2.597621	0.7098319	0.5321511
3774	-47.4005	-30.4143	-16.9862	1.484122	2.38169	0.7548004	1.41736	2.177289	1.885566	0.04481562	2.39886	0.4330891	2.597621	0.8788108	0.5321511
3775	-51.554	-29.4949	-22.0591	1.484122	0.5499878	1.013424	0.7281712	2.177289	1.584907	0.1120794	2.39886	0.4330891	2.597621	5.245066	3.734481
3776	-46.1399	-31.4409	-14.699	1.484122	0.2094296	1.061319	0.0616139	2.177289	1.584907	0.294031	2.50454	1.58819	2.597621	0.6182433	0.5176844
3777	-47.5849	-31.1741	-16.4109	1.484122	0.2094296	1.127272	0.0616139	2.838152	1.584907	0.294031	2.50454	2.335048	2.597621	0.6182433	0.755879
3778	-46.4258	-31.5505	-14.8753	1.484122	0.260103	1.127272	0.0616139	2.838152	1.021704	0.3597765	1.293782	2.335048	2.597621	0.6182433	0.877821
3779	-41.7367	-30.5986	-11.1381	1.484122	0.4397522	1.127272	0.2039943	1.328035	2.344873	0.3597765	1.472556	0.4985852	0.9192896	0.6182433	0.3416165
3780	-43.4783	-30.9669	-12.5114	0.1782749	0.796056	0.5543594	0.2039943	0.4500634	2.344873	0.3597765	1.472556	0.3200762	1.951282	3.191631	0.6884271
3781	-49.9707	-30.9996	-18.9711	0.1782749	0.796056	0.5543594	0.2039943	4.797056	2.344873	0.1317606	4.153184	1.687451	0.3258355	3.109864	0.6884271
3782	-53.6885	-29.8192	-23.8693	2.267883	0.796056	1.180599	2.693902	2.524804	1.796556	0.8372035	4.153184	1.687451	2.03535	3.207881	0.6884271
3783	-48.43	-30.1919	-18.2381	1.608112	1.15643	1.180599	0.9643316	2.524804	1.796556	0.8372035	0.5509508	1.687451	2.03535	3.207881	0.6884271
3784	-47.2504	-32.4115	-14.8388	1.608112	0.2345466	1.180599	0.1678566	2.018117	0.8159396	0.798669	0.5509508	0.6793897	2.00506	3.207881	1.571704
3785	-49.986	-36.11	-13.8759	0.4117141	0.2345466	1.180599	4.070527	0.2112415	0.8159396	0.798669	0.1833624	0.3523374	0.8374033	3.207881	1.571704
3786	-45.211	-33.8983	-11.3127	0.2032016	1.310802	0.7799878	1.074241	1.084157	0.5562326	0.05514236	0.1833624	0.08361182	0.8374033	3.207881	1.936665
3787	-40.6	-32.1856	-8.41438	0.2347948	0.937704	0.7799878	0.3767751	1.084157	1.444496	0.05514236	0.1833624	0.4011954	0.8374033	0.1427021	1.936665
3788	-39.291	-31.0091	-8.28196	0.2347948	0.937704	0.099243	0.3767751	0.4456244	1.444496	0.08449797	0.2162363	0.3331078	1.716282	0.4565316	1.936665
3789	-39.2886	-30.9058	-8.38273	0.2347948	0.07353569	0.03756249	0.3767751	0.3723911	1.444496	0.2036907	0.2162363	1.656846	1.716282	0.1134512	1.936665
3790	-40.1903	-32.3494	-7.84092	0.06506911	0.07353569	0.8097926	0.1518538	0.197752	1.444496	1.282835	0.0442851	1.656846	0.5942315	0.2650028	1.255222
3791	-39.3367	-31.1972	-8.13951	0.06506911	0.02651971	0.8097926	0.1518538	0.3310202	1.158963	1.282835	0.127301	1.656846	1.009086	0.2650028	1.255222
3792	-40.392	-30.8795	-9.51243	0.06506911	0.3396909	0.8097926	0.08638388	0.3310202	1.158963	1.282835	0.127301	1.853643	0.2093619	2.911961	0.336406
3793	-39.7274	-29.5187	-10.2087	0.1699297	1.7616	0.1183988	0.3615187	0.9816142	1.243835	0.05453638	0.127301	1.853643	0.2093619	2.911961	0.4150178
3794	-41.0619	-30.3369	-10.725	0.1699297	0.1001568	0.1183988	0.6906926	0.9816142	0.3991032	0.198729	0.5206641	2.72909	0.2093619	2.803704	1.803519
3795	-41.8651	-30.398	-11.4671	0.216597	0.5058133	0.03774722	0.6906926	0.9423366	1.510637	1.424403	0.2156434	2.05223	0.2687789	1.613747	1.988433
3796	-38.396	-29.7108	-8.68521	0.08539434	0.4972934	0.1362252	0.6906926	0.9423366	1.510637	0.08636392	0.2156434	2.05223	0.2687789	1.613747	0.5858694
3797	-43.6896	-31.6911	-11.9986	2.364241	0.1396869	2.278477	0.2120823	0.6403058	0.4084465	1.427859	0.5414886	1.517597	0.2687789	1.613747	0.5858694
3798	-43.0043	-31.6029	-11.4014	0.698633	0.07856981	1.507666	0.7975423	0.6403058	1.335769	0.9161481	0.5414886	1.519393	2.491547	0.2885088	0.5858694
3799	-40.7385	-29.0332	-11.7054	0.1630964	0.6525055	0.4640162	0.8387902	0.5027577	1.335769	0.9161481	0.6632233	1.519393	1.115667	2.335532	1.198455
3800	-38.7238	-28.9029	-9.82091	0.5511928	0.1711699	0.4640162	0.6577817	0.5027577	1.335769	0.0889092	0.8868509	0.51281	1.115667	2.335532	1.198455
3801	-40.4599	-30.3852	-10.0747	0.5511928	0.1711699	0.3313368	0.7920083	1.089029	1.335769	0.02347785	0.6861842	0.51281	0.6303053	3.372261	0.5791225
3802	-38.9188	-29.4241	-9.49472	0.5511928	0.7685372	0.3313368	0.7920083	2.002789	1.335769	0.1002879	0.6861842	0.51281	0.6303053	1.204376	0.5791225
3803	-44.1037	-30.0151	-14.0886	1.441734	0.2804056	1.950471	0.7920083	2.002789	1.335769	0.8626205	0.6861842	1.01978	0.6303053	2.385264	0.7012954
3804	-43.417	-29.1416	-14.2754	1.441734	0.3245448	1.950471	0.799866	0.8393263	1.335769	0.0889057	2.088268	0.5277607	1.792148	2.385264	0.7012954
3805	-44.7176	-28.6205	-16.0971	1.441734	0.3245448	1.950471	1.080694	1.807783	1.335769	0.0889057	0.97737	2.211163	1.792148	2.385264	0.7012954
3806	-44.9069	-29.6986	-15.2083	1.441734	0.7377319	1.950471	1.080694	1.176927	2.24945	0.7053659	0.97737	2.211163	1.792148	0.6137935	0.2714357
3807	-46.0509	-30.1387	-15.9122	0.8062781	0.8584573	2.922861	1.080694	0.5047672	2.24945	0.639888	0.4740816	2.211163	0.7917123	3.101439	0.2714357
3808	-44.0785	-30.6915	-13.387	0.2727714	0.8584573	2.922861	0.8009664	1.122459	2.24945	0.639888	0.4740816	0.7471172	1.952743	1.120574	0.2256102
3809	-43.1472	-30.9261	-12.2211	0.5330902	0.8584573	0.9361882	0.2782148	1.122459	2.327325	1.178568	0.5501375	1.137702	1.952743	1.120574	0.2256102
3810	-36.2761	-28.8205	-7.45554	0.5330902	0.8584573	0.09516382	0.2283127	0.7090102	0.6834735	0.06883983	0.5501375	1.137702	0.1462027	0.8774063	1.567746
3811	-41.3465	-31.3484	-9.99809	0.6031709	0.6371584	0.09516382	0.2283127	0.7090102	0.9740598	1.388903	1.245719	1.137702	1.902979	0.4955454	0.5803618
3812	-37.3033	-28.5443	-8.75904	0.3581019	0.6371584	0.1062757	0.2283127	0.7090102	1.037493	0.1368561	1.245719	1.137702	1.902979	0.6790684	0.5803618
3813	-36.9729	-30.3567	-6.61621	0.04731114	0.3025446	0.1368582	0.06519755	0.7090102	1.037493	0.1003435	0.7806507	0.7574968	1.902979	0.6790684	0.09726033
3814	-38.2368	-28.5933	-9.64346	0.05106859	0.7658567	0.1368582	0.1590422	0.7090102	1.037493	0.1003435	0.9644917	2.933615	1.902979	0.3652174	0.5174844
3815	-40.6476	-28.7655	-11.8821	0.1360588	0.7658567	0.2606533	0.1234398	0.7090102	0.9254175	0.1003435	1.405903	2.933615	1.902979	2.101343	0.5174844
3816	-42.4348	-29.3296	-13.1053	0.1360588	0.1666389	1.334818	0.4883225	0.7090102	0.9254175	0.570384	1.405903	2.933615	1.816262	2.101343	0.5174844
3817	-46.0421	-30.3383	-15.7039	0.1597976	1.155201	2.292118	1.070924	0.7090102	0.9254175	0.570384	3.188374	2.933615	0.3661102	0.667957	1.664963
3818	-45.7402	-29.204	-16.5362	0.3185755	0.4442309	2.292118	0.6823154	1.200596	0.9254175	0.1958866	3.188374	2.933615	1.818396	0.8716997	1.664963
3819	-47.4879	-30.5733	-16.9146	1.121735	1.15689	2.292118	0.6823154	1.200596	2.152464	0.1890875	3.188374	2.933615	0.5114992	0.8716997	0.6141828
3820	-42.7657	-30.3651	-12.4006	1.121735	0.3489708	0.6608431	1.681843	1.200596	2.152464	0.4691578	2.204617	0.8781264	0.5889555	0.4791157	0.6141828
3821	-49.0488	-31.8155	-17.2333	1.121735	0.6133778	1.486979	1.868233	4.56256	2.794044	0.04173046	1.113736	0.8781264	0.8766464	0.2159363	1.660165
3822	-49.7564	-31.1411	-18.6153	0.4063825	0.6133778	1.486979	1.050447	4.459653	4.057138	0.07022691	2.102701	1.786623	0.7057106	0.2159363	1.660165
3823	-45.8495	-33.8423	-12.0072	0.4063825	0.6133778	0.9073153	1.234895	4.459653	0.5367931	0.07022691	0.8103784	1.08019	0.7057106	0.2159363	0.966297
3824	-43.6777	-30.5642	-13.1135	0.4063825	0.6133778	0.4368616	0.2790779	2.716239	0.5367931	0.6825683	1.701218	1.660471	0.7057106	2.408477	0.966297
3825	-49.2528	-31.3075	-17.9453	0.5866135	1.086577	2.993094	0.3722782	2.716239	0.7220663	0.6825683	1.701218	1.196448	1.803097	3.118782	0.966297
3826	-47.3866	-29.1436	-18.243	0.4779307	1.021121	3.682919	0.8143946	0.3454939	1.564977	0.6825683	1.701218	2.879981	0.8684529	3.237673	0.966297
3827	-47.6454	-29.3416	-18.3038	0.4779307	1.021121	2.332078	0.8143946	0.3454939	3.11868	0.5068988	1.701218	2.879981	0.9020053	3.237673	0.966297
3828	-49.5883	-33.6799	-15.9084	3.134991	1.021121	2.332078	0.9320215	0.3454939	0.7303555	0.5068988	0.2026725	0.8677837	2.109737	3.237673	0.4875601
3829	-44.7541	-30.9453	-13.8087	0.1315123	1.021121	1.003971	0.5552778	3.639362	1.999488	0.5068988	0.9526887	0.8677837	2.109737	0.5333366	0.4875601
3830	-48.4634	-31.0332	-17.4302	0.5488081	1.217516	2.016463	0.2940314	3.639362	1.24716	0.6432275	0.9526887	2.305381	2.109737	1.310915	1.144921
3831	-50.0364	-31.7703	-18.2661	0.5488081	1.217516	2.600287	3.111153	3.639362	1.24716	0.6432275	0.9526887	2.305381	0.6876979	0.9742928	0.3385586
3832	-48.6418	-33.5944	-15.0474	2.357418	1.217516	1.254421	3.111153	0.5280868	1.24716	0.6432275	0.184962	2.305381	1.618161	0.4914828	0.08845363
3833	-45.5329	-33.028	-12.5049	0.3503602	1.217516	1.254421	3.111153	1.107203	1.272703	0.6432275	0.2479292	0.7725267	1.618161	0.4914828	0.4182526
3834	-43.6102	-31.5123	-12.0979	0.3503602	1.217516	1.254421	0.2294451	0.3910541	1.272703	0.9392282	2.61336	0.7725267	1.618161	0.6814096	0.7577353
3835	-46.1091	-32.8863	-13.2228	0.07557682	1.217516	1.254421	0.3600812	0.3910541	0.4998146	0.9392282	0.7301998	0.7725267	3.622787	1.438275	1.921319
3836	-40.4427	-30.3383	-10.1044	0.05559831	1.268889	0.07538234	0.3600812	0.3910541	1.0527	0.9392282	0.3984078	1.498678	1.702715	0.4403128	1.921319
3837	-46.1336	-29.9912	-16.1424	0.7993259	1.268889	0.4868655	1.030584	1.009428	1.503392	0.9392282	0.649577	1.498678	2.156345	2.878805	1.921319
3838	-45.0576	-30.2818	-14.7758	0.11527	1.268889	0.4228944	1.030584	1.009428	1.15991	0.9392282	0.649577	0.4669716	2.156345	2.878805	2.677912
3839	-39.7511	-30.9904	-8.76077	0.11527	0.2876075	0.249563	0.2526529	1.009428	1.15991	0.7501546	0.2293121	0.4669716	2.156345	1.198838	0.8847209
3840	-43.0011	-30.5848	-12.4164	0.05606429	0.2876075	0.9421906	0.2526529	1.566344	1.15991	0.7501546	0.6536207	0.4669716	0.9588861	1.198838	4.123133
3841	-44.2773	-34.558	-9.71928	0.1859106	1.406054	0.3157727	0.2526529	0.3553646	0.9710412	0.7501546	0.6536207	0.0208105	0.4880593	0.1967028	4.123133
3842	-47.6876	-33.2953	-14.3923	2.939394	1.406054	0.3157727	1.671116	0.3553646	0.9710412	0.5119386	0.6536207	0.4121912	0.7684105	0.2642598	4.123133
3843	-43.2875	-31.5319	-11.7556	2.939394	2.115947	0.3157727	0.4903922	0.6473329	1.874062	0.5119386	0.7637443	0.4091239	1.095629	0.2642598	0.3279553
3844	-42.8736	-30.4707	-12.4029	2.939394	2.115947	0.3157727	0.6389913	0.6473329	1.874062	0.1817221	0.7637443	1.022874	0.709574	0.5059357	0.687572
3845	-42.2899	-30.0933	-12.1967	2.939394	0.3094192	0.6435935	0.6389913	0.6473329	1.874062	0.1817221	0.556705	0.4349443	1.018034	2.26489	0.687572
3846	-41.2055	-30.1982	-11.0073	2.939394	0.3094192	0.6435935	0.5080485	0.3764285	0.579522	0.1817221	0.556705	0.8687168	1.091242	2.26489	0.687572
3847	-38.4436	-29.1819	-9.26172	0.09011038	0.1775243	1.531271	0.5080485	0.3764285	0.579522	0.1817221	0.6485474	0.8687168	1.347364	2.26489	0.687572
3848	-40.8459	-30.151	-10.6949	0.5516307	0.1775243	0.9225097	0.9331779	0.6910839	0.6944625	0.1817221	0.6485474	3.167234	1.347364	0.4252636	0.9543802
3849	-39.6879	-29.7134	-9.97445	0.4334151	0.180924	0.9225097	0.4285242	0.6910839	0.2743054	0.1817221	0.967722	3.167234	1.347364	0.4252636	0.9543802
3850	-38.0058	-29.7757	-8.23008	0.4334151	1.014567	0.1642573	0.4285242	1.70801	0.7380441	0.2778552	0.967722	1.220672	0.5771446	0.4252636	0.2746078
3851	-36.3237	-28.8117	-7.51196	0.4334151	0.108366	0.382969	0.307001	1.265246	0.7380441	0.01504035	0.967722	1.220672	0.7612682	0.4252636	0.8869553
3852	-38.7618	-30.3845	-8.37726	0.08150582	0.1829451	0.1293756	0.307001	1.265246	2.228152	0.1055987	0.967722	1.220672	0.7718223	0.2302657	0.8869553
3853	-37.8672	-31.1301	-6.73709	0.07990401	0.1829451	0.1976273	0.307001	0.7555326	1.262959	0.6144823	0.967722	1.220672	0.4451582	0.05056123	0.6525241
3854	-40.5177	-32.5334	-7.98424	0.07990401	0.2612721	0.1976273	0.307001	1.986126	1.262959	0.6144823	0.967722	1.220672	0.752274	0.05056123	0.2836347
3855	-44.0517	-30.4334	-13.6183	0.07990401	0.6625617	1.7305	0.2844063	1.986126	2.940279	0.1980087	3.075634	1.220672	0.9315703	0.2250062	0.2836347
3856	-45.8492	-31.8891	-13.9601	0.3295377	0.2988545	0.7066467	0.2844063	1.986126	2.940279	0.1980087	3.075634	0.1932891	0.9315703	0.3752877	2.640432
3857	-42.3384	-32.1059	-10.2325	0.3295377	0.2988545	0.878239	0.2844063	0.909432	2.940279	0.1980087	3.075634	0.1932891	0.4288711	0.3752877	0.3206537
3858	-40.87	-29.037	-11.833	0.3295377	0.2988545	0.2693627	0.2844063	0.909432	1.533946	0.1980087	0.5879602	4.845491	1.774212	0.4811143	0.3206537
3859	-42.6424	-28.3893	-14.2531	0.09158579	1.41811	0.1906972	0.247318	0.909432	1.061473	0.1980087	1.154722	4.845491	1.774212	2.041366	0.3206537
3860	-42.4437	-30.5347	-11.9089	0.4659445	1.41811	0.1906972	0.247318	0.4652618	1.061473	1.458705	1.154722	2.241193	1.390111	1.543465	0.2719348
3861	-43.9656	-31.1323	-12.8334	2.07846	1.153525	0.1822795	0.1260423	0.4652618	1.061473	1.406592	1.154722	2.611295	1.014627	1.342875	0.2361995
3862	-42.235	-28.9625	-13.2725	0.4385155	0.4050726	0.3374889	0.2644699	0.4652618	1.563846	0.2680552	3.216591	2.611295	1.014627	1.342875	1.344451
3863	-41.7311	-30.87	-10.8611	0.2275183	0.3882388	0.3374889	0.2644699	1.170539	0.6429808	0.6938863	3.216591	0.4481959	1.014627	1.342875	1.11368
3864	-51.1293	-33.0371	-18.0922	0.2275183	2.712187	0.3374889	2.026636	1.170539	0.6429808	2.611656	0.2516919	2.55299	1.014627	3.837105	0.7067905
3865	-42.8481	-29.0275	-13.8207	0.2275183	2.712187	0.3374889	0.6366747	1.170539	0.6429808	0.40759	2.660732	2.35332	1.014627	1.114216	0.542782
3866	-39.0958	-28.7676	-10.3281	0.2040512	0.7053209	0.3374889	0.6366747	0.9321843	0.5434034	0.3489859	1.70495	2.35332	0.9047674	1.114216	0.542782
3867	-39.1763	-29.9379	-9.23844	0.08935179	0.7053209	0.3374889	0.3087205	1.448206	0.5434034	0.3489859	0.8126638	1.220884	1.709011	1.395994	0.3184136
3868	-39.585	-28.7632	-10.8218	0.08935179	1.315107	0.3374889	0.7523638	0.9433454	1.010649	0.1395243	0.8657642	1.99151	1.709011	0.6761503	0.991556
3869	-38.7961	-28.4827	-10.3134	0.2275663	0.9238005	0.3374889	0.7523638	0.9433454	1.382296	0.1395243	0.8657642	1.99151	0.9154213	0.6761503	1.158196
3870	-41.7951	-30.5609	-11.2342	1.137299	0.9238005	0.755127	0.7523638	0.9433454	1.382296	0.1395243	0.4840274	1.99151	0.9154213	0.6512842	1.158196
3871	-37.0632	-29.2459	-7.81735	0.215549	0.405864	0.755127	0.7523638	0.4092783	0.987572	0.1775013	0.4840274	0.59548	0.9154213	0.9167251	1.202444
3872	-39.5925	-29.6629	-9.9296	0.215549	1.393503	0.755127	0.7523638	0.3499941	1.534985	0.4672943	0.4840274	0.59548	0.9154213	1.697438	0.768417
3873	-39.2994	-29.321	-9.97838	0.215549	1.748027	0.1257493	0.16467	1.809228	1.534985	0.1963565	0.4840274	1.388947	0.2375009	1.697438	0.3758986
3874	-45.7136	-29.9317	-15.7819	0.215549	1.748027	3.727953	0.8219089	1.809228	2.192607	0.801013	0.7657992	1.388947	0.2375009	1.697438	0.3758986
3875	-48.0735	-33.2755	-14.7981	0.215549	0.3990707	3.912968	0.8219089	1.809228	0.2889991	1.178907	3.228203	2.187952	0.3810227	0.2581444	0.1161233
3876	-41.8998	-32.4139	-9.48595	0.2380038	0.1697297	0.2330123	0.3365936	1.809228	0.8130806	1.178907	1.651156	2.187952	0.5348211	0.217345	0.1161233
3877	-40.5382	-30.869	-9.6692	0.2380038	0.1697297	0.2330123	0.3365936	1.809228	0.8845221	0.7595973	0.3096117	2.187952	0.3738612	2.15189	0.2151953
3878	-39.771	-30.221	-9.54999	2.037308	0.3202803	0.2330123	0.1429409	0.4666964	0.8845221	0.5366876	0.3096117	2.187952	0.3738612	1.807569	0.2495492
3879	-38.7628	-28.8998	-9.86293	1.904025	0.1317524	0.850371	0.1429409	0.4666964	0.6174114	0.04042209	0.8880742	2.187952	0.5013865	1.882347	0.2495492
3880	-39.6299	-28.6943	-10.9356	1.904025	0.1317524	0.4060666	0.1804659	0.9717931	0.6174114	0.04042209	1.586895	2.187952	0.5013865	1.882347	0.5250829
3881	-41.3425	-29.3589	-11.9836	0.1949208	2.377636	0.1390719	0.9714535	0.9717931	0.5374726	0.1075622	1.586895	2.187952	0.5013865	1.882347	0.5250829
3882	-43.7112	-29.2399	-14.4713	0.120929	2.458909	0.1390719	0.6344769	1.009255	2.395503	0.1075622	1.586895	2.943552	0.5013865	1.882347	0.691458
3883	-44.2925	-30.2388	-14.0537	0.120929	2.458909	2.692483	0.6344769	1.009255	1.26436	0.4604267	1.586895	0.4468924	0.5013865	1.882347	0.9953132
3884	-40.3536	-29.9392	-10.4144	0.1813643	4.110131	0.8258307	0.4384105	0.9360253	1.26436	0.08008623	1.123075	0.4468924	0.5013865	0.317457	0.1893872
3885	-42.2121	-31.6026	-10.6095	0.1813643	4.110131	0.1934752	0.4214443	0.9360253	0.4227222	0.376244	0.363158	0.8560103	2.23546	0.317457	0.196026
3886	-42.4872	-31.4641	-11.0231	0.5352752	4.71166	0.8741193	0.1312939	0.3325284	1.295789	0.1085637	1.050516	0.8560103	0.2327378	0.317457	0.577143
3887	-46.5278	-34.2509	-12.2769	2.455295	4.71166	1.016366	0.1603062	0.4857746	1.295789	0.1085637	1.050516	0.3398074	0.2327378	0.05276373	0.3673034
3888	-44.085	-33.0387	-11.0463	0.1091123	4.618209	1.016366	0.1603062	0.09327604	0.4317133	0.1777499	1.050516	2.736283	0.2327378	0.05276373	0.3673034
3889	-42.5876	-33.501	-9.08655	2.461573	0.4029491	0.4110843	0.1603062	1.147612	0.7564622	0.1777499	1.050516	0.7855082	0.208761	0.05276373	1.471262
3890	-40.5517	-30.3381	-10.2136	0.2099464	0.4029491	0.3024498	1.038723	1.147612	0.79058	0.1777499	1.050516	1.208071	2.211167	0.2026199	1.471262
3891	-46.6488	-29.4786	-17.1702	0.2544011	1.651999	2.860397	1.038723	1.56449	2.707541	0.1777499	2.128258	1.208071	1.494278	0.6130612	1.471262
3892	-44.9983	-30.4206	-14.5777	0.2544011	0.4326287	2.860397	1.038723	0.5919555	2.698759	0.1777499	2.064218	1.244741	1.494278	0.2486226	1.471262
3893	-52.1011	-31.1425	-20.9586	2.895572	0.4326287	2.860397	1.038723	2.516414	2.698759	0.07151962	2.064218	1.886779	3.937483	0.2486226	0.3074511
3894	-51.2955	-31.9886	-19.3069	0.7996391	0.3045161	0.8278779	0.524685	0.8060842	2.698759	0.07479422	2.064218	2.517007	4.378991	0.1308985	4.179459
3895	-50.6538	-32.8482	-17.8056	0.7376686	0.6576061	1.086005	0.3734104	0.8060842	2.698759	2.05389	1.76849	2.517007	0.796339	0.1308985	4.179459
3896	-44.3865	-31.3536	-13.0329	0.7376686	0.6576061	1.086005	1.121088	0.8060842	2.264493	0.06412071	3.094514	1.145741	0.796339	0.1832142	1.076027
3897	-41.1459	-31.4789	-9.66696	0.7376686	0.6576061	0.4408197	1.121088	1.08638	2.264493	0.06412071	0.696583	1.145741	0.1932205	0.1832142	1.076027
3898	-40.3749	-30.8711	-9.50381	0.7376686	0.970858	0.4408197	0.5676355	0.664215	2.264493	0.2397487	0.696583	1.145741	0.1932205	0.3527603	1.230067
3899	-39.184	-31.5026	-7.68137	0.8217316	0.5022073	0.4408197	0.6325886	0.5324552	1.87103	0.2397487	0.696583	0.1681574	0.1932205	0.3527603	1.230067
3900	-40.205	-32.8127	-7.39227	0.8555298	1.050284	0.4408197	0.07623865	1.172051	0.9894707	0.4151835	0.696583	0.1681574	0.5112709	0.9210478	0.09562974
3901	-34.5502	-29.5478	-5.00236	0.0459214	1.050284	0.4408197	0.08374358	0.09291654	0.7570679	0.1388541	0.696583	0.7303711	0.2095054	0.6606624	0.09562974
3902	-35.9042	-30.9886	-4.91561	0.03328746	1.050284	0.4408197	0.05881445	0.06441892	0.3815334	0.1388541	0.5154163	0.7062208	0.7696643	0.6606624	0.09562974
3903	-35.7635	-30.0758	-5.68771	0.09575248	1.162774	0.4408197	0.4603478	0.2522265	0.4453367	0.1388541	0.5154163	1.133731	0.7696643	0.1427728	0.1300143
3904	-38.0018	-33.0509	-4.95084	0.1074373	0.4316072	0.8571132	0.1985482	0.2522265	0.2095731	0.7515146	0.09730698	0.9799211	0.7696643	0.1427728	0.1531567
3905	-32.4825	-28.8349	-3.64758	0.1074373	0.1451579	0.1378003	0.06419466	0.2522265	0.2216259	0.03385245	0.674752	1.222955	0.1168802	0.4632505	0.2074503
3906	-38.8447	-32.1218	-6.72289	0.1160419	0.06725748	0.1378003	0.3820525	0.2522265	0.3282358	1.55403	0.2626591	1.360532	0.1168802	1.937724	0.2074503
3907	-39.1782	-30.9557	-8.22246	0.2201073	0.6816843	0.09910457	0.3820525	0.3535971	0.8821137	0.7543932	0.2626591	1.360532	2.202033	0.8167327	0.2074503
3908	-38.2031	-30.0339	-8.16925	0.5111083	0.2765272	0.09910457	0.2472119	0.9997431	0.2317195	0.07677775	0.8851892	1.360532	2.202033	0.8167327	0.4625713
3909	-39.0681	-30.9294	-8.13876	3.206	0.1931689	0.1197297	0.2472119	0.5928592	0.2317195	0.07677775	0.1839379	1.527034	0.1880627	1.457772	0.1144904
3910	-40.8998	-30.7812	-10.1186	2.39786	0.3010641	0.1197297	0.2472119	0.5928592	0.2317195	0.03848751	0.1839379	3.274246	0.1880627	1.457772	1.085621
3911	-44.1905	-32.2065	-11.9841	2.39786	1.172065	0.1197297	1.509402	0.5928592	0.7729667	0.7043548	0.2017569	1.109781	0.1880627	2.129605	1.085621
3912	-44.2333	-32.3233	-11.91	2.39786	1.285391	0.1197297	1.509402	0.6560372	0.8048713	0.7043548	0.2017569	0.2039437	0.1880627	1.819378	2.019197
3913	-40.6	-31.6887	-8.9113	0.3012488	1.285391	0.1197297	1.509402	0.6560372	0.8048713	0.7043548	0.4652628	0.4358717	1.692855	0.6405757	0.2957033
3914	-41.3088	-31.5009	-9.8079	0.5715775	1.285391	0.1197297	1.509402	0.4608389	0.8048713	0.8156266	0.5559957	0.3952275	1.692855	0.6405757	0.9558118
3915	-45.7652	-31.0598	-14.7054	0.5676431	1.285391	0.7706751	1.509402	0.9764965	3.582531	0.8156266	2.00371	0.3952275	1.202355	0.6405757	0.9558118
3916	-39.9449	-29.9932	-9.95173	0.5676431	0.3928404	0.7706751	0.2746226	0.8711751	2.103864	0.07024344	1.706697	0.3952275	1.202355	0.6405757	0.9558118
3917	-42.6843	-32.5165	-10.1678	0.7650567	1.343089	0.2161188	0.2746226	0.8711751	2.103864	0.07024344	0.2456929	0.2048773	2.476643	0.6405757	0.9558118
3918	-45.6582	-34.405	-11.2532	0.7650567	1.057636	0.1030055	2.835763	0.5243137	2.103864	0.04102027	0.2456929	0.4385277	2.07027	0.1121882	0.9558118
